Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown1
"5150","6698.704","5460.311","269.8616","9464"
"5151","6736.721","5438.333","279.1089","9464"
"5152","6730.592","5382.259","280.2864","9464"
"5153","6759.409","5346.588","276.2558","9464"
"5154","6769.708","5407.434","273.5058","9464"
"5155","6775.187","5453.116","279.2169","9464"
"5156","6791.689","5387.79","270.8306","9464"
"5157","6815.032","5428.166","271.8584","9464"
"5158","6824.009","5468.893","281.8535","9464"
"5159","6846.277","5501.918","294.0953","9464"
"5160","6834.944","5548.23","304.2863","9464"
"5161","6809.607","5631.463","312.4586","9464"
"5162","3390.528","5949.104","2.401084","9469"
"5163","3393.276","5967.828","2.477407","9469"
"5164","3388.806","5948.836","9.22743","9470"
"5165","3390.388","5970.884","9.319932","9470"
"5166","3383.872","5946.292","33.69902","9471"
"5167","3383.68","5970.624","33.54108","9471"
"5168","3384.798","5946.58","28.77536","9472"
"5169","3385.152","5971.28","28.2526","9472"
"5170","3385.906","5946.883","22.88722","9473"
"5171","3386.603","5971.464","22.7767","9473"
"5172","3387.106","5947.761","17.15315","9474"
"5173","3388.261","5971.905","16.67539","9474"
"5174","3273.854","6055.343","19.83697","9475"
"5175","3243.212","6034.273","20.69034","9475"
"5176","3274.019","6053.551","23.70313","9476"
"5177","3243.599","6033.512","24.81886","9476"
"5178","3273.65","6051.417","27.94086","9477"
"5179","3245.157","6033.837","28.80497","9477"
"5180","3272.805","6048.681","32.92528","9478"
"5181","3248.057","6033.491","33.38755","9478"
"5182","3271.782","6056.811","13.72932","9479"
"5183","3242.2","6035.224","14.33359","9479"
"5184","3268.841","6055.982","8.924462","9480"
"5185","3241.071","6036.537","8.142595","9480"
"5186","5686.556","6101.311","124.2935","9488"
"5187","5671.241","6082.29","122.037","9488"
"5188","5666.635","6069.751","123.6238","9488"
"5189","6054.239","4863.85","142.1619","9489"
"5190","6080.51","4852.475","139.38","9489"
"5191","6121.321","4841.547","134.701","9489"
"5192","6123.166","4819.091","132.1828","9489"
"5193","1888.58","5794.484","266.6858","9491"
"5194","1918.741","5823.609","266.717","9491"
"5195","1886.418","5794.085","275.3455","9493"
"5196","1920.135","5826.121","275.0132","9493"
"5197","1890.259","5794.531","255.1476","9494"
"5198","1920.036","5821.837","256.1563","9494"
"5199","1892.226","5792.414","246.0835","9495"
"5200","1921.241","5819.788","247.0623","9495"
"5201","1895","5793.208","235.0379","9496"
"5202","1921.063","5817.514","237.0174","9496"
"5203","6256.883","4826.043","134.2816","9497"
"5204","6230.846","4795.405","153.7017","9497"
"5205","6235.758","4776.42","160.8712","9497"
"5206","6243.766","4742.846","162.5742","9497"
"5207","6225.665","4734.623","162.5743","9497"
"5208","6211.524","4714.471","163.1291","9497"
"5209","6218.468","4684.322","163.0871","9497"
"5210","6173.881","4682.963","166.0563","9497"
"5211","6145.524","4682.636","161.1702","9497"
"5212","6102.819","4699.367","168.576","9497"
"5213","1898.582","5794.162","221.0321","9498"
"5214","1916.127","5812.059","220.8027","9498"
"5215","6142.61","4636.937","147.9424","9501"
"5216","6143.826","4661.479","158.5794","9501"
"5217","1913.472","5773.193","216.2229","9502"
"5218","1921.938","5762.328","113.9682","9502"
"5219","1932.668","5771.618","109.328","9502"
"5220","1932.094","5789.68","215.2154","9502"
"5221","1913.049","5773.297","216.4839","9502"
"5222","6629.241","5316.555","257.1232","9503"
"5223","6660.022","5317.777","264.553","9503"
"5224","6713.177","5341.948","273.8891","9503"
"5225","2245.208","5686.506","121.1556","9504"
"5226","2221.896","5686.358","119.714","9504"
"5227","6180.026","4954.678","137.0503","9505"
"5228","6216.854","4914.878","134.2834","9505"
"5229","6237.276","4932.223","133.232","9505"
"5230","2245.332","5689.702","117.0229","9506"
"5231","2221.903","5687.676","114.5534","9506"
"5232","2236.321","5693.088","100.7005","9507"
"5233","2225.71","5691.573","99.85789","9507"
"5234","2246.278","5685.579","126.3226","9508"
"5235","2221.023","5685.047","125.0172","9508"
"5236","2246.198","5684.171","131.1336","9509"
"5237","2220.811","5683.701","130.5675","9509"
"5238","2239.149","5694.101","104.0658","9510"
"5239","2224.995","5690.794","102.7954","9510"
"5240","2240.797","5692.671","109.8841","9511"
"5241","2223.253","5689.502","108.6805","9511"
"5242","2392.663","5734.913","111.7125","9512"
"5243","2358.34","5733.885","111.5764","9512"
"5244","2392.316","5735.747","100.9488","9513"
"5245","2357.776","5735.317","102.4045","9513"
"5246","2395.592","5729.296","156.2313","9514"
"5247","2357.071","5729.366","155.9607","9514"
"5248","2395.708","5731.417","148.6599","9515"
"5249","2357.88","5730.299","147.8564","9515"
"5250","2392.278","5736.708","91.86131","9516"
"5251","2358.634","5736.031","92.27084","9516"
"5252","2394.88","5733.101","137.5208","9517"
"5253","2357.701","5731.411","137.5242","9517"
"5254","2393.67","5733.958","125.4607","9518"
"5255","2357.59","5732.593","126.2722","9518"
"5256","7160.178","3894.215","93.48843","9531"
"5257","7172.018","3877.98","93.14181","9531"
"5258","7186.108","3850.487","93.35911","9531"
"5259","7172.902","3838.39","95.10085","9531"
"5260","7201.43","3836.979","92.20022","9531"
"5261","7192.973","3819.691","93.54662","9531"
"5262","7163.664","3808.154","93.0517","9531"
"5263","7154.003","3778.283","92.85448","9531"
"5264","7141.162","3769.29","92.5937","9531"
"5265","7114.027","3730.771","102.7508","9531"
"5266","7147.817","3728.475","106.1498","9531"
"5267","7144.256","3745.403","98.36008","9531"
"5268","7162.645","3752.859","97.62602","9531"
"5269","7150.382","3762.12","92.16764","9531"
"5270","7172.37","3764.765","93.48451","9531"
"5271","7184.967","3787.397","92.67174","9531"
"5272","7182.911","3799.659","92.79116","9531"
"5273","7202.347","3809.586","93.5594","9531"
"5274","7206.848","3785.321","93.13867","9531"
"5275","7220.653","3799.329","93.04192","9531"
"5276","7226.895","3814.988","92.18178","9531"
"5277","7210.944","3819.061","92.31316","9531"
"5278","7218.848","3833.2","92.12761","9531"
"5279","7196.629","3862.928","92.20959","9531"
"5280","7186.501","3886.074","92.14323","9531"
"5281","7191.656","3911.692","96.13093","9531"
"5282","7215.264","3916.157","102.0313","9531"
"5283","7231.768","3898.927","97.28458","9531"
"5284","7205.258","3882.818","92.17979","9531"
"5285","7240.343","3871.627","92.19303","9531"
"5286","7234.649","3841.139","92.36132","9531"
"5290","7289.397","4404.36","129.8608","9534"
"5291","7281.003","4431.182","128.8211","9534"
"5292","7261.262","4449.058","128.9189","9534"
"5293","7243.385","4461.468","128.8925","9534"
"5294","7254.742","4438.04","128.8925","9534"
"5295","7246.176","4420.721","128.8925","9534"
"5296","7215.327","4439.689","129.3381","9535"
"5297","7230.153","4457.614","128.8733","9535"
"5298","2248.33","5969.792","90.06277","9544"
"5299","2251.498","5976.315","75.98356","9544"
"5300","2260.175","5992.539","73.95098","9544"
"5301","2265.785","5997.386","61.89329","9544"
"5302","2271.774","6003.007","48.52353","9544"
"5303","2235.103","5978.477","91.05247","9545"
"5304","2238.922","5983.319","79.96694","9545"
"5305","2251.724","5989.741","75.42477","9545"
"5306","2251.936","6000.701","68.61204","9545"
"5307","2259.158","6008.621","48.58145","9545"
"5308","2235.103","5978.477","91.05247","9546"
"5309","2238.922","5983.319","79.96694","9546"
"5310","2251.724","5989.741","75.42477","9546"
"5311","2251.936","6000.701","68.61204","9546"
"5312","2259.158","6008.621","48.58145","9546"
"5313","2248.33","5969.792","90.06277","9547"
"5314","2251.498","5976.315","75.98356","9547"
"5315","2260.175","5992.539","73.95098","9547"
"5316","2265.785","5997.386","61.89329","9547"
"5317","2271.774","6003.007","48.52353","9547"
"5318","2468.148","5647.569","133.1827","9552"
"5319","2469.035","5672.754","133.9792","9552"
"5320","2465.726","5645.413","142.7259","9553"
"5321","2467.382","5675.045","143.4796","9553"
"5322","2464.469","5643.651","152.7111","9554"
"5323","2464.866","5678.117","152.6907","9554"
"5324","2462.724","5643.807","157.1442","9555"
"5325","2462.316","5678.881","157.5699","9555"
"5326","2470.429","5649.241","122.8054","9556"
"5327","2470.635","5671.03","124.1284","9556"
"5328","2472.455","5650.587","114.9099","9557"
"5329","2473.398","5668.342","114.7435","9557"
"5330","2537.291","5405.202","112.6363","9588"
"5331","2541.345","5407.077","82.13148","9588"
"5332","2529.356","5427.178","114.0915","9589"
"5333","2532.475","5425.499","79.71094","9589"
"5334","2497.139","5405.799","134.1063","9590"
"5335","2503.469","5406.424","117.2556","9590"
"5336","2496.88","5381.341","134.016","9591"
"5337","2503.414","5381.394","116.766","9591"
"5338","2496.88","5381.341","134.016","9592"
"5339","2503.414","5381.394","116.766","9592"
"5340","2497.139","5405.799","134.1063","9593"
"5341","2503.469","5406.424","117.2556","9593"
"5342","2529.356","5427.178","114.0915","9594"
"5343","2532.475","5425.499","79.71094","9594"
"5344","2537.291","5405.202","112.6363","9595"
"5345","2541.345","5407.077","82.13148","9595"
"5346","2518.223","5651.228","108.6902","9596"
"5347","2520.518","5678.025","108.9236","9596"
"5348","2517.061","5651.126","113.0754","9597"
"5349","2518.678","5679.403","113.417","9597"
"5350","2519.195","5651.413","105.5335","9598"
"5351","2521.31","5677.585","105.756","9598"
"5352","2520.321","5651.689","101.3026","9599"
"5353","2522.258","5676.849","101.4781","9599"
"5354","7043.558","3040.129","181.3468","9604"
"5355","7023.453","3071.557","179.3985","9604"
"5356","6672.119","3559.411","112.1822","9605"
"5357","6660.307","3550.805","122.2675","9605"
"5358","6648.799","3533.86","124.6096","9605"
"5359","6674.171","3547.08","116.5937","9605"
"5360","6683.328","3553.092","114.5226","9605"
"5361","6622.463","3187.602","259.5732","9606"
"5362","6563.361","3197.769","261.6184","9606"
"5363","6527.445","3210.302","267.6654","9606"
"5364","6499.51","3205.75","268.3284","9606"
"5365","6488.594","3191.053","268.3283","9606"
"5366","6466.813","3184.55","266.6021","9606"
"5367","6437.101","3177.221","257.0971","9606"
"5368","5931.247","2551.945","220.2272","9609"
"5369","5897.882","2510.888","207.3909","9609"
"5370","5827.665","2475.51","199.6961","9609"
"5371","5793.155","2447.458","201.3026","9609"
"5372","5870.143","2463.701","193.6453","9610"
"5373","5858.583","2416.205","180.2332","9610"
"5374","5837.885","2328.575","158.4288","9610"
"5375","5764.677","2315.603","159.59","9610"
"5376","5746.887","2309.382","165.5406","9610"
"5377","5696.891","2229.092","186.2232","9610"
"5378","5196.063","2428.632","139.2771","9611"
"5379","5173.694","2422.031","133.279","9611"
"5380","5162.945","2415.913","131.5266","9611"
"5381","5181.953","2397.882","131.5948","9611"
"5382","5196.891","2399.205","131.5266","9611"
"5383","5211.268","2410.917","131.467","9611"
"5384","5227.893","2415.783","127.0313","9611"
"5385","5257.604","2450.097","122.7056","9611"
"5386","5256.269","2486.128","132.8144","9611"
"5387","5283.747","2472.585","133.3256","9611"
"5388","5248.766","2371.455","150.0735","9612"
"5389","5227.153","2381.946","150.0735","9612"
"5390","5212.769","2382.835","149.2079","9612"
"5391","5191.872","2414.927","138.2651","9612"
"5392","5466.415","2439.245","166.9364","9613"
"5393","5470.209","2476.219","177.8801","9613"
"5394","5448.833","2502.116","187.6831","9613"
"5395","5435.005","2520.927","189.2536","9613"
"5396","5401.697","2504.632","185.197","9613"
"5397","5385.747","2494.424","184.7639","9613"
"5398","5364.911","2487.964","182.3829","9613"
"5404","6090.204","2288.483","172.9096","9615"
"5405","6116.722","2289.66","173.0956","9615"
"5406","6134.531","2286.233","171.6754","9615"
"5407","6146.905","2306.924","171.768","9615"
"5408","6310.137","3383.755","154.6266","9638"
"5409","6321.036","3367.971","161.1707","9638"
"5410","6329.897","3348.857","163.386","9638"
"5411","6315.344","3329.158","163.2068","9638"
"5412","6346.088","3356.878","164.5085","9639"
"5413","6371.907","3360.521","163.5316","9639"
"5414","6395.411","3360.599","163.728","9639"
"5415","6396.474","3378.784","163.6384","9639"
"5416","6416.84","3394.282","164.6212","9639"
"5417","6438.255","3394.633","164.029","9639"
"5418","6384.982","3464.684","146.2149","9640"
"5419","6375.316","3446.654","144.8803","9640"
"5420","6361.385","3454.539","146.237","9640"
"5421","6335.44","3449.118","145.1487","9640"
"5422","6313.614","3421.865","145.7861","9640"
"5423","6351.12","3876.016","93.12514","9641"
"5424","6330.826","3890.83","98.63749","9641"
"5425","6667.125","4157.686","94.53876","9644"
"5426","6678.244","4166.632","94.48753","9644"
"5427","6691.729","4169.955","96.96693","9644"
"5428","5667.138","3304.278","150.8785","9645"
"5429","5629.176","3317.646","148.2305","9645"
"5430","5644.847","3301.059","148.1397","9645"
"5431","5535.808","3260.399","153.5665","9646"
"5432","5517.602","3282.688","157.3647","9646"
"5433","5884.533","3054.611","166.6152","9648"
"5434","5857.851","3052.996","169.3255","9648"
"5435","5830.362","3043.046","171.4041","9648"
"5436","5804.298","3021.636","177.171","9648"
"5437","5785.486","3008.972","178.9346","9648"
"5438","6487.316","332.0278","68.81903","9651"
"5439","6468.635","332.7587","46.25961","9651"
"5440","6462.179","329.6424","41.66328","9651"
"5441","6451.974","329.3125","29.55113","9651"
"5442","6438.992","334.533","18.31226","9651"
"5443","6421.252","333.0052","8.428521","9651"
"5444","6487.93","321.0087","68.96366","9652"
"5445","6468.346","318.5243","45.77022","9652"
"5446","6463.104","320.1406","41.2187","9652"
"5447","6453.329","318.9097","29.64328","9652"
"5448","6441.122","312.8941","19.61992","9652"
"5449","6421.571","314.8906","10.1589","9652"
"5450","4981.532","1626.962","111.9159","9671"
"5451","4995.207","1609.111","105.1407","9671"
"5452","5009.135","1597.552","101.4523","9671"
"5453","4981.532","1626.962","111.9159","9672"
"5454","4995.207","1609.111","105.1407","9672"
"5455","5009.135","1597.552","101.4523","9672"
"5456","5252.441","1763.884","156.1789","9693"
"5457","5249.952","1762.543","142.6348","9693"
"5458","5235.209","1748.234","142.2905","9693"
"5459","5231.693","1743.969","124.2628","9693"
"5460","5224.788","1729.519","124.3545","9693"
"5461","5224.669","1725.79","109.7318","9693"
"5462","5131.643","1674.892","121.5023","9694"
"5463","5132.712","1671.47","103.2658","9694"
"5464","5135.49","1660.851","101.9175","9694"
"5465","5143.106","1654.224","73.98481","9694"
"5466","2173.438","948.9149","151.6073","9701"
"5467","2164.826","939.7934","151.9558","9701"
"5468","2174.033","948.3611","154.5622","9702"
"5469","2164.575","938.882","154.742","9702"
"5470","2172.181","942.7656","171.3916","9703"
"5471","2164.611","932.4271","171.2633","9703"
"5472","2174.205","945.2882","168.8674","9704"
"5473","2162.497","933.4167","168.4938","9704"
"5474","2175.844","949.0521","159.1324","9705"
"5475","2161.424","935.3594","159.8723","9705"
"5476","2174.349","947.7031","164.237","9706"
"5477","2161.804","934.3507","164.2406","9706"
"5478","2164.33","953.2952","136.8639","9707"
"5479","2157.365","943.941","134.1366","9707"
"5480","2168.028","953.934","137.5588","9708"
"5481","2157.134","942.9792","137.8255","9708"
"5482","2170.941","953.2778","150.4947","9709"
"5483","2157.353","939.4479","150.678","9709"
"5484","2170.188","954.5261","147.0265","9710"
"5485","2156.627","940.3958","148.1473","9710"
"5486","2169.498","954.5625","143.6271","9711"
"5487","2156.87","941.3698","144.844","9711"
"5488","2168.783","954.8854","140.1144","9712"
"5489","2156.632","941.9202","140.8799","9712"
"5490","-858.0364","-1236.438","68.46933","9726"
"5491","-837.4827","-1229.137","69.03349","9726"
"5492","-858.8212","-1236.097","73.06278","9727"
"5493","-837.6007","-1227.561","74.02513","9727"
"5494","-859.6511","-1235.87","77.28681","9728"
"5495","-837.5625","-1226.458","77.52655","9728"
"5496","-860.0989","-1235.252","81.55112","9729"
"5497","-837.8351","-1225.611","81.65474","9729"
"5498","-857.5295","-1237.903","62.48264","9730"
"5499","-836.9774","-1230.844","63.7173","9730"
"5500","-856.8559","-1239.547","56.78159","9731"
"5501","-836.3507","-1232.538","58.36271","9731"
"5502","-804.2899","-1337.649","14.75597","9734"
"5503","-776.2708","-1336.278","12.40243","9734"
"5504","-809.3559","-1336.547","22.17535","9735"
"5505","-776.7153","-1333.832","19.03972","9735"
"5506","-810.1354","-1329.929","47.34731","9736"
"5507","-778.3854","-1327.286","45.98885","9736"
"5508","-811.4983","-1331.781","41.49027","9737"
"5509","-776.7014","-1327.932","40.37505","9737"
"5510","-811.4583","-1333.754","35.05959","9738"
"5511","-776.2483","-1329.799","33.76448","9738"
