Id,Unknown0_0,Unknown0_1,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10_0,Unknown10_1,Unknown10_2,Unknown10_3,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22
"5042","16448","0","Deepholm","0","Deepholm","646","0","3729","639","897","0","0","0","0","0","0","675","-1","0","0","0","0","15","22","24","0","0"
"5044","1073758272","0","TheTaintedForest","0","The Tainted Forest","0","4","3732","575","734","0","0","0","0","0","0","675","-1","0","0","57","0","15","0","0","0","0"
"5045","1073758272","0","Ascendant'sRise","0","Ascendant's Rise","1","616","3734","596","837","0","0","0","0","0","0","675","-1","0","0","81","0","15","0","0","0","0"
"5046","1073758272","0","MirageAbyss","0","Mirage Abyss","1","400","3736","567","0","0","0","0","0","0","0","675","-1","0","0","40","0","15","0","0","0","0"
"5047","1073758272","0","AbyssalBreach","0","Abyssal Breach","0","5145","3738","0","0","0","0","0","0","0","0","0","-1","0","0","81","0","15","0","0","0","0"
"5048","1073758272","0","RacewayRuins","0","Raceway Ruins","1","400","3740","0","0","0","0","0","0","0","0","675","-1","0","0","40","0","15","0","0","0","0"
"5049","1088438368","0","SpeedbargeBar","0","Speedbarge Bar","1","400","3742","50","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"5050","1073758272","0","FirelandsHatchery","0","The Hatchery","1","616","3744","0","839","0","0","0","0","0","0","675","-1","0","0","81","0","15","0","0","0","0"
"5051","1073758272","0","Seafarer'sTomb","0","Seafarer's Tomb","0","4815","3746","0","0","0","0","0","0","0","0","0","-1","0","0","78","0","15","0","0","0","0"
"5052","1073758272","0","Legion'sFate","0","Legion's Fate","0","4815","3748","0","0","0","0","0","0","0","0","0","-1","0","0","78","0","15","0","0","0","0"
"5053","1073758272","0","Gurboggle'sLedge","0","Gurboggle's Ledge","0","4815","3750","0","0","0","0","0","0","0","0","0","-1","0","0","78","0","15","0","0","0","0"
"5054","1073758272","0","TheSkeletalReef","0","The Skeletal Reef","0","4815","3752","0","0","0","0","0","0","0","0","0","-1","0","0","78","0","15","0","0","0","0"
"5055","1073758272","0","Gnaws'Boneyard","0","Gnaws' Boneyard","0","4815","3754","0","0","0","0","0","0","0","0","0","-1","0","0","78","0","15","0","0","0","0"
"5056","1075855424","0","TheImmortalCoil","0","The Immortal Coil","0","4815","3756","0","0","0","0","0","0","0","0","0","-1","0","0","78","0","15","0","0","0","0"
"5057","1075855424","0","Smuggler'sScar","0","Smuggler's Scar","0","4815","3758","0","706","0","0","0","0","0","0","0","-1","0","0","78","0","15","0","0","0","0"
"5058","1075855424","0","DeepmistGrotto","0","Deepmist Grotto","0","4815","3760","0","706","0","0","0","0","0","0","0","-1","0","0","78","0","15","0","0","0","0"
"5059","1073758272","0","TheClutch","0","The Clutch","0","4815","3762","0","705","0","0","0","0","0","0","0","-1","0","0","78","0","15","0","0","0","0"
"5060","16448","0","SteelsparkStation","0","Steelspark Station","1","0","3764","0","0","0","0","0","0","0","0","675","-1","0","0","47","0","15","0","0","0","0"
"5061","1073758272","0","SteelsparkStation","0","Steelspark Station","1","440","3766","0","0","0","0","0","0","0","0","675","-1","0","0","47","0","15","0","0","0","0"
"5062","1073758272","0","BootleggerOutpost","0","Bootlegger Outpost","1","440","3768","0","0","0","0","0","0","0","0","675","-1","0","0","47","0","15","0","0","0","0"
"5063","1073758272","0","DunemaulRecruitmentCamp","0","Dunemaul Recruitment Camp","1","440","3770","0","0","0","0","0","0","0","0","675","-1","0","0","47","0","15","0","0","0","0"
"5064","1073758272","0","FirelandsForgeworks","0","The Anvil of Flame","1","616","3772","0","0","0","0","0","0","0","0","675","-1","0","0","81","0","15","0","0","0","0"
"5065","1073758272","0","TowerofEstulan","0","Tower of Estulan","1","357","3774","584","693","0","0","0","0","0","0","675","-1","0","0","37","0","15","0","0","0","0"
"5066","1073758272","0","TrueshotPoint","0","Trueshot Point","1","406","3776","0","0","0","0","0","0","0","0","675","-1","0","0","25","0","15","0","0","0","0"
"5067","1073762368","0","TheInnerSpire","0","The Inner Spire","1","616","3778","0","0","0","0","0","0","0","0","675","-1","0","0","82","0","15","0","0","0","0"
"5068","1073760320","2","PattymackLand","0","Pattymack Land","451","22","3780","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","15","45","0","0"
"5070","1073758272","0","Budd'sDig","0","Budd's Dig","0","4815","3783","0","0","0","0","0","0","0","0","0","-1","0","0","78","0","15","0","0","0","0"
"5071","1073758272","0","Gorrok'sLament","0","Gorrok's Lament","0","4815","3785","0","0","0","0","0","0","0","0","0","-1","0","0","78","0","15","0","0","0","0"
"5072","1073758272","0","FeathermoonStronghold","0","Feathermoon Stronghold","1","357","3787","584","693","0","0","0","0","0","0","675","-1","0","0","37","0","15","0","0","0","0"
"5073","1082146880","0","FallowmereInn","0","Fallowmere Inn","1","406","3789","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"5074","1073758272","0","Slabchisel'sSurvey","0","Slabchisel's Survey","0","11","3791","0","0","0","0","0","0","0","0","675","-1","0","0","20","0","15","0","0","0","0"
"5075","1073758272","0","Tirth'sHaunt","0","Tirth's Haunt","1","400","3793","0","0","0","0","0","0","0","0","675","-1","0","0","42","0","15","0","0","0","0"
"5076","1073758272","0","NethergardeSupplyCamps","0","Nethergarde Supply Camps","0","4","3795","0","0","648","0","0","0","0","0","675","-1","0","0","55","0","15","0","0","0","0"
"5077","1073758272","0","Shattershore","0","Shattershore","0","4","3797","0","736","0","0","0","0","0","0","675","-1","0","0","56","0","15","0","0","0","0"
"5078","1073758272","0","TheRedReaches","0","The Red Reaches","0","4","3799","0","0","0","0","0","0","0","0","675","-1","0","0","57","0","15","0","0","0","0"
"5079","1073758272","0","RockpoolVillage","0","Rockpool Village","0","4","3801","0","0","0","0","0","0","0","0","675","-1","0","0","57","0","15","0","0","0","0"
"5080","1073758272","0","BloodwashFightingPits","0","Bloodwash Fighting Pits","0","4","3803","0","0","0","0","0","0","0","0","675","-1","0","0","57","0","15","0","0","0","0"
"5081","1073758272","0","BloodwashShrine","0","Bloodwash Shrine","0","4","3805","0","0","645","0","0","0","0","0","675","-1","0","0","57","0","15","0","0","0","0"
"5082","1073758272","0","BloodwashCavern","0","Bloodwash Cavern","0","4","3807","0","732","0","0","0","0","0","0","675","-1","0","0","57","0","15","0","0","0","0"
"5083","1073758272","0","SunveilExcursion","0","Sunveil Excursion","0","4","3809","0","737","0","0","0","0","0","0","675","-1","0","0","58","0","15","0","0","0","0"
"5084","1073758272","0","Surwich","0","Surwich","0","4","3811","575","736","0","0","0","0","0","0","675","-1","0","0","58","0","15","0","0","0","0"
"5085","1073758272","0","Maldraz","0","Maldraz","0","4","3813","575","734","0","0","0","0","0","0","675","-1","0","0","58","0","15","0","0","0","0"
"5086","1073758272","0","DreadmaulFurnace","0","Dreadmaul Furnace","0","4","3815","0","0","0","0","0","0","0","0","675","-1","0","0","56","0","15","0","0","0","0"
"5087","1073758272","0","Sethria'sRoost","0","Sethria's Roost","1","616","3817","0","837","0","0","0","0","0","0","675","-1","0","0","81","0","15","0","0","0","0"
"5088","0","12","TheStonecore","0","The Stonecore","725","0","3819","639","933","0","0","0","0","0","0","675","-1","0","0","-1","0","13","0","0","0","0"
"5089","1073758272","0","TempleGardens","0","Quel'Dormir Gardens","0","5144","3821","0","0","0","0","0","0","0","0","0","-1","0","0","83","0","15","0","0","0","0"
"5090","1073758272","0","Nar'sholaTerrace","0","Nar'shola Terrace","0","5144","3823","0","0","0","0","0","0","0","0","0","-1","0","0","83","0","15","0","0","0","0"
"5092","1073758272","0","RazorfenDowns","0","Razorfen Downs","1","400","3827","646","0","0","0","0","0","0","0","675","-1","0","0","43","0","15","0","0","0","0"
"5093","1082146880","0","NorthwatchExpeditionBaseCampInn","0","Northwatch Expedition Base Camp Inn","1","406","3829","630","0","0","0","0","0","0","0","675","-1","0","0","28","0","15","0","0","0","0"
"5094","0","12","BlackwingDescent","0","Blackwing Descent","669","0","3831","0","938","0","0","0","404","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"5095","16448","0","TolBarad","0","Tol Barad","732","0","3833","661","951","0","0","0","0","0","0","675","5587","0","0","-1","0","13","23","24","0","0"
"5096","1073758272","0","TheForbiddingSea","0","The Forbidding Sea","0","4","3835","583","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"5097","1073758273","0","FrostmaneFront","0","Frostmane Front","0","1","3837","0","0","661","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"5098","1073758273","0","FrostmaneRetreat","0","Frostmane Retreat","0","1","3839","0","761","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"5099","1073758272","0","TheCrucibleofFlame","0","The Crucible","1","616","3841","0","839","0","0","0","0","0","0","675","-1","0","0","81","0","15","0","0","0","0"
"5100","1073758272","0","PromontoryPoint","0","Promontory Point","0","5145","3843","0","0","0","0","0","0","0","0","0","-1","0","0","81","0","15","0","0","0","0"
"5101","1073758272","0","DeepfinRidge","0","Deepfin Ridge","0","5145","3845","0","0","0","0","0","0","0","0","0","-1","0","0","81","0","15","0","0","0","0"
"5102","1073758272","0","NightmareDepths","0","Nightmare Depths","0","5145","3847","0","0","637","0","0","0","0","0","0","-1","0","0","81","0","15","0","0","0","0"
"5103","1073758272","0","TheScaldingChasm","0","The Scalding Chasm","0","5145","3849","0","0","636","0","0","0","0","0","0","-1","0","0","81","0","15","0","0","0","0"
"5104","1073758272","0","TheUndershell","0","The Undershell","0","5145","3851","0","0","0","0","0","0","0","0","0","-1","0","0","81","0","15","0","0","0","0"
"5105","1073742848","0","PincerX2","0","Pincer X2","0","5144","3853","0","0","0","0","0","0","0","0","0","-1","0","0","81","0","15","0","0","0","0"
"5106","1073742848","0","TheVerne","0","The Verne","0","5144","3855","0","0","0","0","0","0","0","0","0","-1","0","0","81","0","15","0","0","0","0"
"5107","1073758272","0","Sira'kessFront","0","Sira'kess Front","0","5145","3857","0","705","0","0","0","0","0","0","0","-1","0","0","81","0","15","0","0","0","0"
"5108","16384","0","BattleforGilneas","0.6","The Battle for Gilneas (Old City Map)","728","0","3859","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","13","0","0","0","0"
"5109","1073758208","0","CathedralQuarter","0","Cathedral Quarter","728","5108","3861","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","13","0","0","0","0"
"5110","1073758208","0","GreymaneCourt","0","Greymane Court","728","5108","3863","0","0","812","0","0","0","0","0","675","-1","0","0","0","0","13","0","0","0","0"
"5111","1073758208","0","LightsDawnCathedral","0","Light's Dawn Cathedral","728","5108","3865","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","13","0","0","0","0"
"5112","1073758208","0","StonewardPrison","0","Stoneward Prison","728","5108","3867","0","0","813","0","0","0","0","0","675","-1","0","0","0","0","13","0","0","0","0"
"5113","1073758208","0","MerchantSquare","0","Merchant Square","728","5108","3869","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","13","0","0","0","0"
"5114","1073758273","0","Bahrum'sPost","0","Bahrum's Post","0","1","3871","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"5115","1073758273","0","IronforgeAirfield","0","Ironforge Airfield","0","1","3873","0","764","663","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"5117","1073758272","0","Nozzlepot'sOutpost","0","Nozzlepot's Outpost","1","17","3876","0","0","0","0","0","0","0","0","675","-1","0","0","15","0","15","0","0","0","0"
"5118","1073758272","0","WindshearValley","0","Windshear Valley","1","406","3878","0","0","0","0","0","0","0","0","675","-1","0","0","26","0","15","0","0","0","0"
"5121","1073758272","0","Galen'sFall","0","Galen's Fall","0","45","3882","0","0","0","0","0","0","0","0","675","-1","0","0","25","0","15","0","0","0","0"
"5124","1073758272","0","Quel'DormirTemple","0","Quel'Dormir Temple","0","5144","3886","0","0","0","0","0","0","0","0","0","-1","0","0","83","0","15","0","0","0","0"
"5130","0","8","SeatofLife","0","Seat of Life","644","0","3898","0","0","0","0","0","0","0","0","675","-1","0","0","-1","0","13","0","0","0","0"
"5134","1073758272","0","Seabrush","0","Seabrush","0","5145","3906","0","0","0","0","0","0","0","0","0","-1","0","0","83","0","15","0","0","0","0"
"5135","1073758272","0","AbandonedReef","0","Abandoned Reef","0","5145","3908","0","0","0","0","0","0","0","0","0","-1","0","0","83","0","15","0","0","0","0"
"5136","1073758272","0","DragonmawPort","0","Dragonmaw Port","0","4922","3910","567","929","859","0","0","0","0","0","675","-1","0","0","85","0","15","0","0","0","0"
"5137","1073758272","0","TheKrazzworks","0","The Krazzworks","0","4922","3912","0","932","0","0","0","0","0","0","675","-1","0","0","85","0","15","0","0","0","0"
"5138","1073758272","0","Bloodgulch","0","Bloodgulch","0","4922","3914","0","0","855","0","0","0","0","0","675","-1","0","0","85","0","15","0","0","0","0"
"5139","1073758272","0","TheGullet","0","The Gullet","0","4922","3916","374","925","0","0","0","0","0","0","675","-1","0","0","85","0","15","0","0","0","0"
"5140","1073758272","0","Highbank","0","Highbank","0","4922","3918","567","930","860","0","0","0","0","0","675","-1","0","0","85","0","15","0","0","0","0"
"5141","1073758272","0","Firebeard'sPatrol","0","Firebeard's Patrol","0","4922","3920","0","0","0","0","0","0","0","0","675","-1","0","0","85","0","15","0","0","0","0"
"5142","1073758272","0","Thundermar","0","Thundermar","0","4922","3922","0","0","0","0","0","0","0","0","675","-1","0","0","85","0","15","0","0","0","0"
"5143","1073758272","0","Kirthaven","0","Kirthaven","0","4922","3924","0","0","0","0","0","0","0","0","675","-1","0","0","85","0","15","0","0","0","0"
"5144","16448","0","VashjirRuins","0","Shimmering Expanse","0","5146","3926","567","708","0","0","0","0","0","0","659","-1","0","0","81","0","15","0","0","0","0"
"5145","16448","0","VashjirDepths","0","Abyssal Depths","0","5146","3928","0","703","0","0","0","0","0","0","659","-1","0","0","83","0","15","0","0","0","0"
"5146","16448","0","Vashjir","0","Vashj'ir","0","0","3930","567","0","0","0","0","0","0","0","659","-1","0","0","80","0","15","0","0","0","0"
"5148","1075855672","0","TheTradeDistrict","0","Trade District","0","1519","3933","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"5149","1075855672","0","OldTown","0","Old Town","0","1519","3937","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"5150","1075855672","0","DwarvenDistrict","0","Dwarven District","0","1519","3940","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"5151","1075855672","0","CathedralSquare","0","Cathedral Square","0","1519","3943","0","0","640","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"5152","16448","0","ThePark","0","The Park","0","0","3945","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"5154","1075855672","0","MageQuarter","0","Mage Quarter","0","1519","3952","604","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"5155","1073758272","0","VermillionRedoubt","0","Vermillion Redoubt","0","4922","3954","616","0","0","0","0","0","0","0","675","-1","0","0","85","0","15","0","0","0","0"
"5157","1075855672","0","ThePark","0","The Park","0","1519","3958","0","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"5166","1075855672","0","CleftofShadow","0","Cleft of Shadow","1","1637","3969","660","1342","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"5167","1075855672","0","TheDrag","0","The Drag","1","1637","3972","569","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"5168","1075855672","0","ValleyofHonor","0","Valley of Honor","1","1637","3975","25","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"5169","1075855672","0","ValleyofSpirits","0","Valley of Spirits","1","1637","3978","655","1341","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"5170","1075855672","0","ValleyofStrength","0","Valley of Strength","1","1637","3981","25","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
"5171","1075855672","0","ValleyofWisdom","0","Valley of Wisdom","1","1637","3984","648","0","0","0","0","0","0","0","675","-1","0","0","0","0","15","0","0","0","0"
