Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18_0,Unknown18_1,Unknown19,Unknown20,Unknown21_0,Unknown21_1,Unknown22,Unknown23,Unknown24_0,Unknown24_1,Unknown24_2,Unknown24_3,Unknown24_4,Unknown24_5,Unknown24_6,Unknown24_7,Unknown25,Unknown26_0,Unknown26_1,Unknown26_2,Unknown27,Unknown28
"2606","1074266112","1.047198","1.047198","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12232","0","0","0","0","0","0","0","0","0","0","0"
"2607","1073872904","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12233","12234","0","0","0","0","0","0","0","0","0","0"
"2608","1073872904","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12235","12236","0","0","0","0","0","0","0","0","0","0"
"2609","1073872904","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12237","12238","0","0","0","0","0","0","0","0","0","0"
"2610","1073872904","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12239","12240","0","0","0","0","0","0","0","0","0","0"
"2611","1073872904","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12241","12242","0","0","0","0","0","0","0","0","0","0"
"2612","1073872904","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12243","12244","0","0","0","0","0","0","0","0","0","0"
"2613","1073872904","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12245","12246","0","0","0","0","0","0","0","0","0","0"
"2614","1073872904","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12247","12248","0","0","0","0","0","0","0","0","0","0"
"2615","1073877027","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12249","12250","0","0","0","0","0","0","0","0","0","0"
"2616","1073872904","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12251","12252","0","0","0","0","0","0","0","0","0","0"
"2617","1073872904","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12253","12254","0","0","0","0","0","0","0","0","0","0"
"2618","1073872904","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12255","12256","0","0","0","0","0","0","0","0","0","0"
"2619","1073872904","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12257","12258","0","0","0","0","0","0","0","0","0","0"
"2620","1073872904","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12259","12260","0","0","0","0","0","0","0","0","0","0"
"2621","1073872904","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12261","12262","0","0","0","0","0","0","0","0","0","0"
"2622","1073872904","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12263","12264","0","0","0","0","0","0","0","0","0","0"
"2623","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12265","0","0","0","0","0","0","0","0","0","0","0"
"2624","3221225472","6.283185","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12266","0","0","0","0","0","0","0","0","0","0","0"
"2625","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12267","0","0","0","0","0","0","0","0","0","0","0"
"2626","3221225472","6.283185","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12268","0","0","0","0","0","0","0","0","0","0","0"
"2629","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12275","0","0","0","0","0","0","0","0","0","0","0"
"2630","1073872896","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12276","0","0","0","0","0","0","0","0","0","0","0"
"2631","1073872896","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12277","0","0","0","0","0","0","0","0","0","0","0"
"2632","1073872896","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12278","0","0","0","0","0","0","0","0","0","0","0"
"2633","1073872896","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12279","0","0","0","0","0","0","0","0","0","0","0"
"2634","1073872896","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12280","0","0","0","0","0","0","0","0","0","0","0"
"2635","1073872896","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12281","0","0","0","0","0","0","0","0","0","0","0"
"2637","1342312487","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12283","0","0","0","0","0","0","0","0","0","0","0"
"2638","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12284","0","0","0","0","0","0","0","0","0","0","0"
"2639","1342312487","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12285","0","0","0","0","0","0","0","0","0","0","0"
"2640","1073745959","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12286","0","0","0","0","0","0","0","0","0","0","0"
"2644","1073745959","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12290","0","0","0","0","0","0","0","0","0","0","0"
"2645","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12291","0","0","0","0","0","0","0","0","0","0","0"
"2646","1073872904","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12293","0","0","0","0","0","0","0","0","0","0","0"
"2649","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12296","0","0","0","0","0","0","0","0","0","0","0"
"2650","1074266112","1.047198","1.047198","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12297","0","0","0","0","0","0","0","0","0","0","0"
"2653","1074790400","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","211","0","0"
"2654","3221225472","3.141593","3.141593","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12304","0","0","0","0","0","0","0","0","0","0","0"
"2655","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12305","12307","0","0","0","0","0","0","0","0","0","0"
"2656","1073745959","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12308","0","0","0","0","0","0","0","0","0","0","0"
"2660","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12313","0","0","0","0","0","0","0","0","0","0","0"
"2662","1073745959","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12315","0","0","0","0","0","0","0","0","0","0","0"
"2663","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12316","0","0","0","0","0","0","0","0","0","0","0"
"2664","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12317","0","0","0","0","0","0","0","0","0","0","0"
"2665","1074925607","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12318","12385","0","0","0","0","0","0","0","149","0","0"
"2666","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12319","0","0","0","0","0","0","0","0","0","0","0"
"2667","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12320","0","0","0","0","0","0","0","0","0","0","0"
"2668","1074925607","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12321","0","0","0","0","0","0","0","0","149","0","0"
"2669","1074925607","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12322","12386","0","0","0","0","0","0","0","149","0","0"
"2670","1074925607","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12323","12387","0","0","0","0","0","0","0","149","0","0"
"2671","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12324","0","0","0","0","0","0","0","0","0","0","0"
"2672","1614942255","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12325","0","0","0","0","0","0","0","0","0","0","0"
"2673","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12326","12327","12328","0","0","0","0","0","0","0","0","0"
"2674","1073741824","3.141593","3.141593","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12329","12331","0","0","0","0","0","0","0","0","0","0"
"2678","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12336","0","0","0","0","0","0","0","0","0","0","0"
"2679","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12337","0","0","0","0","0","0","0","0","0","0","0"
"2680","1073745959","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12338","0","0","0","0","0","0","0","0","0","0","0"
"2681","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12339","0","0","0","0","0","0","0","0","0","0","0"
"2682","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12340","0","0","0","0","0","0","0","0","0","0","0"
"2683","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12341","0","0","0","0","0","0","0","0","0","0","0"
"2684","1073741824","3.141593","3.141593","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12358","0","0","0","0","0","0","0","0","0","0","0"
"2685","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12347","12344","12346","0","0","0","0","0","0","0","0","0"
"2686","1073877028","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12348","0","0","0","0","0","0","0","0","0","0","0"
"2687","3221225472","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12349","12350","12351","12352","0","0","0","0","0","0","0","0"
"2688","1073872896","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12353","0","0","0","0","0","0","0","0","0","0","0"
"2690","1073877028","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12355","0","0","0","0","0","0","0","0","0","0","0"
"2691","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12356","0","0","0","0","0","0","0","0","0","0","0"
"2692","1074790400","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","212","0","0"
"2693","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12357","0","0","0","0","0","0","0","0","0","0","0"
"2694","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12359","0","0","0","0","0","0","0","0","0","0","0"
"2695","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12360","12361","12367","0","0","0","0","0","0","0","0","0"
"2696","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12362","0","0","0","0","0","0","0","0","0","0","0"
"2697","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12363","0","0","0","0","0","0","0","0","0","0","0"
"2698","1074790400","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","213","0","0"
"2699","1073741824","3.141593","3.141593","0","0","0","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12364","12365","0","0","0","0","0","0","0","0","0","0"
"2700","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12366","0","0","0","0","0","0","0","0","0","0","0"
"2701","1073745959","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12368","0","0","0","0","0","0","0","0","0","0","0"
"2702","1073745967","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12369","12370","12469","0","0","0","0","0","0","0","0","0"
"2703","1073774624","6.283185","1.047198","0","0","0","1","1.5","0.3490658","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","64053","15886","12371","12538","0","0","0","0","0","0","0","0","0","0"
"2704","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12372","0","0","0","0","0","0","0","0","0","0","0"
"2705","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12373","0","0","0","0","0","0","0","0","0","0","0"
"2706","1073872904","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12374","0","0","0","0","0","0","0","0","0","0","0"
"2707","1074794532","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12375","0","0","0","0","0","0","0","0","214","0","0"
"2708","1073877039","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12376","0","0","0","0","0","0","0","0","0","0","0"
"2709","1073877031","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12377","0","0","0","0","0","0","0","0","0","0","0"
"2710","1073877039","3.141593","3.141593","0","0","0.7853982","1","1.5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","0","0","0","0","12378","12379","0","0","0","0","0","0","0","0","0","0"
