Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown0_3,Unknown1_0,Unknown1_1,Unknown1_2,Unknown1_3,Unknown2,Unknown3
"97922","902","903","904","903","1","1","1","1","0","3"
"98697","902","903","904","903","1","1","1","1","0","3"
"98721","902","903","904","903","1","1","1","1","0","3"
"112034","902","903","904","903","1","1","1","1","0","3"
"87068","138","137","138","142","1","1","1","1","0","5"
"94135","138","137","138","142","1","1","1","1","0","5"
"96666","138","137","138","142","1","1","1","1","0","5"
"96687","138","137","138","142","1","1","1","1","0","5"
"97923","138","137","138","142","1","1","1","1","0","5"
"98698","138","137","138","142","1","1","1","1","0","5"
"98722","138","137","138","142","1","1","1","1","0","5"
"112035","138","137","138","142","1","1","1","1","0","5"
"87080","915","893","887","887","10","5","6","1","6","6"
"95850","915","893","887","887","10","5","6","1","6","6"
"96667","915","893","887","887","10","5","6","1","6","6"
"96688","915","893","887","887","10","5","6","1","6","6"
"97924","915","893","887","887","10","5","6","1","6","6"
"98699","915","893","887","887","10","5","6","1","6","6"
"98723","915","893","887","887","10","5","6","1","6","6"
"112036","915","893","887","887","10","5","6","1","6","6"
"87082","888","889","893","709","6","2","1","1","6","8"
"94139","888","889","893","709","6","2","1","1","6","8"
"96668","888","889","893","709","6","2","1","1","6","8"
"96689","888","889","893","709","6","2","1","1","6","8"
"97925","888","889","893","709","6","2","1","1","6","8"
"98700","888","889","893","709","6","2","1","1","6","8"
"98724","888","889","893","709","6","2","1","1","6","8"
"112037","888","889","893","709","6","2","1","1","6","8"
"87079","882","883","715","888","1","1","1","1","5","12"
"95852","882","883","715","888","1","1","1","1","5","12"
"96690","882","883","715","888","1","1","1","1","5","12"
"98701","882","883","715","888","1","1","1","1","5","12"
"98725","882","883","715","888","1","1","1","1","5","12"
"112038","882","883","715","888","1","1","1","1","5","12"
"94128","905","911","937","938","4","4","4","4","5","10"
"96669","905","911","937","938","4","4","4","4","5","10"
"96691","905","911","937","938","4","4","4","4","5","10"
"97926","905","911","937","938","4","4","4","4","5","10"
"98702","905","911","937","938","4","4","4","4","5","10"
"98726","905","911","937","938","4","4","4","4","5","10"
"112039","905","911","937","938","4","4","4","4","5","10"
"87067","873","873","873","873","1","4","1","1","9","5"
"96670","873","873","873","873","1","4","1","1","9","5"
"96692","873","873","873","873","1","4","1","1","9","5"
"97927","873","873","873","873","1","4","1","1","9","5"
"98703","873","873","873","873","1","4","1","1","9","5"
"98727","873","873","873","873","1","4","1","1","9","5"
"112040","873","873","873","873","1","4","1","1","9","5"
"88776","996","997","998","999","4","4","4","4","0","2"
"89544","996","997","998","999","4","4","4","4","0","2"
"93834","996","997","998","999","4","4","4","4","0","2"
"94494","996","997","998","999","4","4","4","4","0","2"
"94505","996","997","998","999","4","4","4","4","0","2"
"95121","996","997","998","999","4","4","4","4","0","2"
"96671","996","997","998","999","4","4","4","4","0","2"
"96693","996","997","998","999","4","4","4","4","0","2"
"97928","996","997","998","999","4","4","4","4","0","2"
"98704","996","997","998","999","4","4","4","4","0","2"
"98728","996","997","998","999","4","4","4","4","0","2"
"112041","996","997","998","999","4","4","4","4","0","2"
"91284","869","868","867","868","1","1","1","1","0","5"
"95840","869","868","867","868","1","1","1","1","0","5"
"87072","909","910","911","910","1","1","1","1","9","4"
"94094","909","910","911","910","1","1","1","1","9","4"
"96694","909","910","911","910","1","1","1","1","9","4"
"98705","909","910","911","910","1","1","1","1","9","4"
"98729","909","910","911","910","1","1","1","1","9","4"
"112042","909","910","911","910","1","1","1","1","9","4"
"88678","978","980","984","865","1","1","1","1","0","5"
"88158","830","905","906","830","1","1","1","1","8","0"
"91285","830","905","906","830","1","1","1","1","8","0"
"94101","830","905","906","830","1","1","1","1","8","0"
"87081","906","906","715","893","1","1","1","1","5","8"
"94130","906","906","715","893","1","1","1","1","5","8"
"96672","906","906","715","893","1","1","1","1","5","8"
"96695","906","906","715","893","1","1","1","1","5","8"
"97929","906","906","715","893","1","1","1","1","5","8"
"98706","906","906","715","893","1","1","1","1","5","8"
"98730","906","906","715","893","1","1","1","1","5","8"
"112043","906","906","715","893","1","1","1","1","5","8"
"88677","865","866","867","868","8","8","1","1","0","5"
"88681","865","866","867","868","8","8","1","1","0","5"
"88686","865","866","867","868","8","8","1","1","0","5"
"91287","313","307","314","315","1","1","1","1","12","0"
"94089","313","307","314","315","1","1","1","1","12","0"
"91153","916","917","918","919","5","1","5","5","5","8"
"94045","916","917","918","919","5","1","5","5","5","8"
"96374","916","917","918","919","5","1","5","5","5","8"
"97901","916","917","918","919","5","1","5","5","5","8"
"97947","916","917","918","919","5","1","5","5","5","8"
"127513","916","917","918","919","5","1","5","5","5","8"
"127528","916","917","918","919","5","1","5","5","5","8"
"127543","916","917","918","919","5","1","5","5","5","8"
"127558","916","917","918","919","5","1","5","5","5","8"
"127693","916","917","918","919","5","1","5","5","5","8"
"127700","916","917","918","919","5","1","5","5","5","8"
"127912","916","917","918","919","5","1","5","5","5","8"
"127918","916","917","918","919","5","1","5","5","5","8"
"91154","920","921","922","923","1","1","1","1","5","12"
"94046","920","921","922","923","1","1","1","1","5","12"
"96375","920","921","922","923","1","1","1","1","5","12"
"97902","920","921","922","923","1","1","1","1","5","12"
"97948","920","921","922","923","1","1","1","1","5","12"
"127514","920","921","922","923","1","1","1","1","5","12"
"127529","920","921","922","923","1","1","1","1","5","12"
"127544","920","921","922","923","1","1","1","1","5","12"
"127559","920","921","922","923","1","1","1","1","5","12"
"127694","920","921","922","923","1","1","1","1","5","12"
"127701","920","921","922","923","1","1","1","1","5","12"
"127913","920","921","922","923","1","1","1","1","5","12"
"127919","920","921","922","923","1","1","1","1","5","12"
"89047","0","0","0","0","4","4","4","4","2","8"
"89096","0","0","0","0","4","4","4","4","2","8"
"90926","0","0","0","0","4","4","4","4","2","8"
"91228","0","0","0","0","4","4","4","4","2","8"
"91382","0","0","0","0","4","4","4","4","2","8"
"91994","0","0","0","0","4","4","4","4","2","8"
"92943","0","0","0","0","4","4","4","4","2","8"
"93211","0","0","0","0","4","4","4","4","2","8"
"93265","0","0","0","0","4","4","4","4","2","8"
"93297","0","0","0","0","4","4","4","4","2","8"
"93611","0","0","0","0","4","4","4","4","2","8"
"93970","0","0","0","0","4","4","4","4","2","8"
"94047","0","0","0","0","4","4","4","4","2","8"
"94133","0","0","0","0","4","4","4","4","2","8"
"95484","0","0","0","0","4","4","4","4","2","8"
"95486","0","0","0","0","4","4","4","4","2","8"
"96376","0","0","0","0","4","4","4","4","2","8"
"97044","0","0","0","0","4","4","4","4","2","8"
"97046","0","0","0","0","4","4","4","4","2","8"
"97112","0","0","0","0","4","4","4","4","2","8"
"97903","0","0","0","0","4","4","4","4","2","8"
"97939","0","0","0","0","4","4","4","4","2","8"
"97941","0","0","0","0","4","4","4","4","2","8"
"97942","0","0","0","0","4","4","4","4","2","8"
"97945","0","0","0","0","4","4","4","4","2","8"
"97946","0","0","0","0","4","4","4","4","2","8"
"97949","0","0","0","0","4","4","4","4","2","8"
"97989","0","0","0","0","4","4","4","4","2","8"
"97991","0","0","0","0","4","4","4","4","2","8"
"97992","0","0","0","0","4","4","4","4","2","8"
"100405","0","0","0","0","4","4","4","4","2","8"
"100586","0","0","0","0","4","4","4","4","2","8"
"100587","0","0","0","0","4","4","4","4","2","8"
"100588","0","0","0","0","4","4","4","4","2","8"
"100921","0","0","0","0","4","4","4","4","2","8"
"100922","0","0","0","0","4","4","4","4","2","8"
"100924","0","0","0","0","4","4","4","4","2","8"
"100925","0","0","0","0","4","4","4","4","2","8"
"101119","0","0","0","0","4","4","4","4","2","8"
"103431","0","0","0","0","4","4","4","4","2","8"
"108005","0","0","0","0","4","4","4","4","2","8"
"108110","0","0","0","0","4","4","4","4","2","8"
"108481","0","0","0","0","4","4","4","4","2","8"
"123349","0","0","0","0","4","4","4","4","2","8"
"123355","0","0","0","0","4","4","4","4","2","8"
"127515","0","0","0","0","4","4","4","4","2","8"
"127530","0","0","0","0","4","4","4","4","2","8"
"127545","0","0","0","0","4","4","4","4","2","8"
"127560","0","0","0","0","4","4","4","4","2","8"
"91229","918","925","927","916","6","5","3","2","5","8"
"92947","918","925","927","916","6","5","3","2","5","8"
"94049","918","925","927","916","6","5","3","2","5","8"
"96378","918","925","927","916","6","5","3","2","5","8"
"97905","918","925","927","916","6","5","3","2","5","8"
"97943","918","925","927","916","6","5","3","2","5","8"
"97951","918","925","927","916","6","5","3","2","5","8"
"123344","918","925","927","916","6","5","3","2","5","8"
"123354","918","925","927","916","6","5","3","2","5","8"
"127517","918","925","927","916","6","5","3","2","5","8"
"127532","918","925","927","916","6","5","3","2","5","8"
"127547","918","925","927","916","6","5","3","2","5","8"
"127562","918","925","927","916","6","5","3","2","5","8"
"86234","867","868","867","868","1","1","1","1","0","5"
"91288","867","868","867","868","1","1","1","1","0","5"
"91291","867","868","867","868","1","1","1","1","0","5"
"94110","867","868","867","868","1","1","1","1","0","5"
"94127","867","868","867","868","1","1","1","1","0","5"
"86270","991","990","992","745","4","4","4","4","12","8"
"91289","991","990","992","745","4","4","4","4","12","8"
"93631","991","990","992","745","4","4","4","4","12","8"
"93635","991","990","992","745","4","4","4","4","12","8"
"94086","991","990","992","745","4","4","4","4","12","8"
"91290","743","744","745","747","1","1","1","1","12","0"
"95842","743","744","745","747","1","1","1","1","12","0"
"92933","109","110","111","109","7","3","3","3","7","1"
"94050","109","110","111","109","7","3","3","3","7","1"
"96356","109","110","111","109","7","3","3","3","7","1"
"97906","109","110","111","109","7","3","3","3","7","1"
"97952","109","110","111","109","7","3","3","3","7","1"
"123341","109","110","111","109","7","3","3","3","7","1"
"127518","109","110","111","109","7","3","3","3","7","1"
"127533","109","110","111","109","7","3","3","3","7","1"
"127548","109","110","111","109","7","3","3","3","7","1"
"127563","109","110","111","109","7","3","3","3","7","1"
"127702","109","110","111","109","7","3","3","3","7","1"
"127920","109","110","111","109","7","3","3","3","7","1"
"90146","743","744","745","830","5","4","4","3","5","3"
"91587","907","905","908","906","1","1","1","1","5","5"
"95857","907","905","908","906","1","1","1","1","5","5"
"96673","907","905","908","906","1","1","1","1","5","5"
"96696","907","905","908","906","1","1","1","1","5","5"
"97930","907","905","908","906","1","1","1","1","5","5"
"98707","907","905","908","906","1","1","1","1","5","5"
"98731","907","905","908","906","1","1","1","1","5","5"
"112044","907","905","908","906","1","1","1","1","5","5"
"91368","4","4","4","2","1","1","1","1","5","5"
"91369","651","652","648","652","1","1","1","1","5","0"
"91977","651","652","648","652","1","1","1","1","5","0"
"95828","651","652","648","652","1","1","1","1","5","0"
"120431","929","930","931","932","10","1","10","1","5","8"
"126765","929","930","931","932","10","1","10","1","5","8"
"126770","929","930","931","932","10","1","10","1","5","8"
"126776","929","930","931","932","10","1","10","1","5","8"
"126780","929","930","931","932","10","1","10","1","5","8"
"126793","929","930","931","932","10","1","10","1","5","8"
"126800","929","930","931","932","10","1","10","1","5","8"
"86957","856","857","858","860","8","2","4","2","5","0"
"86967","856","857","858","860","8","2","4","2","5","0"
"86959","863","864","866","869","5","5","1","5","6","5"
"86969","863","864","866","869","5","5","1","5","6","5"
"86960","863","864","876","875","3","3","8","2","6","3"
"86970","863","864","876","875","3","3","8","2","6","3"
"91370","1","776","780","238","1","1","1","1","5","7"
"91978","1","776","780","238","1","1","1","1","5","7"
"95829","1","776","780","238","1","1","1","1","5","7"
"87590","916","917","918","919","4","4","4","4","5","8"
"94036","916","917","918","919","4","4","4","4","5","8"
"94078","916","917","918","919","4","4","4","4","5","8"
"96379","916","917","918","919","4","4","4","4","5","8"
"97907","916","917","918","919","4","4","4","4","5","8"
"97953","916","917","918","919","4","4","4","4","5","8"
"123348","916","917","918","919","4","4","4","4","5","8"
"123353","916","917","918","919","4","4","4","4","5","8"
"127519","916","917","918","919","4","4","4","4","5","8"
"127534","916","917","918","919","4","4","4","4","5","8"
"127549","916","917","918","919","4","4","4","4","5","8"
"127564","916","917","918","919","4","4","4","4","5","8"
"127695","916","917","918","919","4","4","4","4","5","8"
"127703","916","917","918","919","4","4","4","4","5","8"
"91160","920","921","922","923","4","4","4","4","5","12"
"94051","920","921","922","923","4","4","4","4","5","12"
"96380","920","921","922","923","4","4","4","4","5","12"
"97908","920","921","922","923","4","4","4","4","5","12"
"97954","920","921","922","923","4","4","4","4","5","12"
"123362","920","921","922","923","4","4","4","4","5","12"
"123363","920","921","922","923","4","4","4","4","5","12"
"127520","920","921","922","923","4","4","4","4","5","12"
"127535","920","921","922","923","4","4","4","4","5","12"
"127550","920","921","922","923","4","4","4","4","5","12"
"127565","920","921","922","923","4","4","4","4","5","12"
"127696","920","921","922","923","4","4","4","4","5","12"
"127704","920","921","922","923","4","4","4","4","5","12"
"91157","918","925","927","916","6","5","3","2","0","8"
"97237","918","925","927","916","6","5","3","2","0","8"
"92948","918","925","927","916","6","7","1","2","5","8"
"94042","918","925","927","916","6","7","1","2","5","8"
"96381","918","925","927","916","6","7","1","2","5","8"
"97909","918","925","927","916","6","7","1","2","5","8"
"97955","918","925","927","916","6","7","1","2","5","8"
"123365","918","925","927","916","6","7","1","2","5","8"
"127521","918","925","927","916","6","7","1","2","5","8"
"127536","918","925","927","916","6","7","1","2","5","8"
"127551","918","925","927","916","6","7","1","2","5","8"
"127566","918","925","927","916","6","7","1","2","5","8"
"127705","918","925","927","916","6","7","1","2","5","8"
"127921","918","925","927","916","6","7","1","2","5","8"
"87069","0","0","0","0","4","4","4","4","5","8"
"90473","0","0","0","0","4","4","4","4","5","8"
"90506","0","0","0","0","4","4","4","4","5","8"
"91975","0","0","0","0","4","4","4","4","5","8"
