Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6
"37696","0","88584","0","17","26","0","1","6","8"
"37697","0","88585","0","17","25","0","1","6","9"
"37698","0","88585","0","17","26","0","1","6","9"
"37699","0","88586","0","17","25","0","1","6","10"
"37700","0","88586","0","17","26","0","1","6","10"
"37701","0","88583","0","17","25","0","1","6","11"
"37702","0","88583","0","17","26","0","1","6","11"
"37703","0","88584","0","17","25","0","1","6","12"
"37704","0","88584","0","17","26","0","1","6","12"
"37705","0","88585","0","17","25","0","1","6","13"
"37706","0","88585","0","17","26","0","1","6","13"
"37707","0","88588","0","17","25","0","1","7","6"
"37708","0","88588","0","17","26","0","1","7","6"
"37709","0","88589","0","17","25","0","1","7","7"
"37710","0","88589","0","17","26","0","1","7","7"
"37711","0","88590","0","17","25","0","1","7","8"
"37712","0","88590","0","17","26","0","1","7","8"
"37713","0","88591","0","17","25","0","1","7","9"
"37714","0","88591","0","17","26","0","1","7","9"
"37715","0","88592","0","17","25","0","1","7","10"
"37716","0","88592","0","17","26","0","1","7","10"
"37717","0","88589","0","17","25","0","1","7","11"
"37718","0","88589","0","17","26","0","1","7","11"
"37719","0","88590","0","17","25","0","1","7","12"
"37720","0","88590","0","17","26","0","1","7","12"
"37721","0","88591","0","17","25","0","1","7","13"
"37722","0","88591","0","17","26","0","1","7","13"
"37723","0","88594","0","17","25","0","1","8","6"
"37724","0","88594","0","17","26","0","1","8","6"
"37725","0","88595","0","17","25","0","1","8","7"
"37726","0","88595","0","17","26","0","1","8","7"
"37727","0","88596","0","17","25","0","1","8","8"
"37728","0","88596","0","17","26","0","1","8","8"
"37729","0","88597","0","17","25","0","1","8","9"
"37730","0","88597","0","17","26","0","1","8","9"
"37731","0","88598","0","17","25","0","1","8","10"
"37732","0","88598","0","17","26","0","1","8","10"
"37733","0","88595","0","17","25","0","1","8","11"
"37734","0","88595","0","17","26","0","1","8","11"
"37735","0","88596","0","17","25","0","1","8","12"
"37736","0","88596","0","17","26","0","1","8","12"
"37737","0","88597","0","17","25","0","1","8","13"
"37738","0","88597","0","17","26","0","1","8","13"
"37739","0","88600","0","17","25","0","1","9","6"
"37740","0","88600","0","17","26","0","1","9","6"
"37741","0","88601","0","17","25","0","1","9","7"
"37742","0","88601","0","17","26","0","1","9","7"
"37743","0","88602","0","17","25","0","1","9","8"
"37744","0","88602","0","17","26","0","1","9","8"
"37745","0","88603","0","17","25","0","1","9","9"
"37746","0","88603","0","17","26","0","1","9","9"
"37747","0","88604","0","17","25","0","1","9","10"
"37748","0","88604","0","17","26","0","1","9","10"
"37749","0","88601","0","17","25","0","1","9","11"
"37750","0","88601","0","17","26","0","1","9","11"
"37751","0","88602","0","17","25","0","1","9","12"
"37752","0","88602","0","17","26","0","1","9","12"
"37753","0","88603","0","17","25","0","1","9","13"
"37754","0","88603","0","17","26","0","1","9","13"
"37755","0","88606","0","17","25","0","1","10","6"
"37756","0","88606","0","17","26","0","1","10","6"
"37757","0","88607","0","17","25","0","1","10","7"
"37758","0","88607","0","17","26","0","1","10","7"
"37759","0","88608","0","17","25","0","1","10","8"
"37760","0","88608","0","17","26","0","1","10","8"
"37761","0","88609","0","17","25","0","1","10","9"
"37762","0","88609","0","17","26","0","1","10","9"
"37763","0","88610","0","17","25","0","1","10","10"
"37764","0","88610","0","17","26","0","1","10","10"
"37765","0","88607","0","17","25","0","1","10","11"
"37766","0","88607","0","17","26","0","1","10","11"
"37767","0","88608","0","17","25","0","1","10","12"
"37768","0","88608","0","17","26","0","1","10","12"
"37769","0","88609","0","17","25","0","1","10","13"
"37770","0","88609","0","17","26","0","1","10","13"
"37771","0","88612","0","17","25","0","1","11","6"
"37772","0","88612","0","17","26","0","1","11","6"
"37773","0","88613","0","17","25","0","1","11","7"
"37774","0","88613","0","17","26","0","1","11","7"
"37775","0","88614","0","17","25","0","1","11","8"
"37776","0","88614","0","17","26","0","1","11","8"
"37777","0","88615","0","17","25","0","1","11","9"
"37778","0","88615","0","17","26","0","1","11","9"
"37779","0","88616","0","17","25","0","1","11","10"
"37780","0","88616","0","17","26","0","1","11","10"
"37781","0","88613","0","17","25","0","1","11","11"
"37782","0","88613","0","17","26","0","1","11","11"
"37783","0","88614","0","17","25","0","1","11","12"
"37784","0","88614","0","17","26","0","1","11","12"
"37785","0","88615","0","17","25","0","1","11","13"
"37786","0","88615","0","17","26","0","1","11","13"
"37787","0","88618","0","17","25","0","1","12","6"
"37788","0","88618","0","17","26","0","1","12","6"
"37789","0","88619","0","17","25","0","1","12","7"
"37790","0","88619","0","17","26","0","1","12","7"
"37791","0","88620","0","17","25","0","1","12","8"
"37792","0","88620","0","17","26","0","1","12","8"
"37793","0","88621","0","17","25","0","1","12","9"
"37794","0","88621","0","17","26","0","1","12","9"
"37795","0","88622","0","17","25","0","1","12","10"
"37796","0","88622","0","17","26","0","1","12","10"
"37797","0","88619","0","17","25","0","1","12","11"
"37798","0","88619","0","17","26","0","1","12","11"
"37799","0","88620","0","17","25","0","1","12","12"
"37800","0","88620","0","17","26","0","1","12","12"
"37801","0","88621","0","17","25","0","1","12","13"
"37802","0","88621","0","17","26","0","1","12","13"
"37803","0","88624","0","17","25","0","1","13","6"
"37804","0","88624","0","17","26","0","1","13","6"
"37805","0","88625","0","17","25","0","1","13","7"
"37806","0","88625","0","17","26","0","1","13","7"
"37807","0","88626","0","17","25","0","1","13","8"
"37808","0","88626","0","17","26","0","1","13","8"
"37809","0","88627","0","17","25","0","1","13","9"
"37810","0","88627","0","17","26","0","1","13","9"
"37811","0","88628","0","17","25","0","1","13","10"
"37812","0","88628","0","17","26","0","1","13","10"
"37813","0","88625","0","17","25","0","1","13","11"
"37814","0","88625","0","17","26","0","1","13","11"
"37815","0","88626","0","17","25","0","1","13","12"
"37816","0","88626","0","17","26","0","1","13","12"
"37817","0","88627","0","17","25","0","1","13","13"
"37818","0","88627","0","17","26","0","1","13","13"
"37819","0","88630","0","17","25","0","1","14","6"
"37820","0","88630","0","17","26","0","1","14","6"
"37821","0","88631","0","17","25","0","1","14","7"
"37822","0","88631","0","17","26","0","1","14","7"
"37823","0","88632","0","17","25","0","1","14","8"
"37824","0","88632","0","17","26","0","1","14","8"
"37825","0","88633","0","17","25","0","1","14","9"
"37826","0","88633","0","17","26","0","1","14","9"
"37827","0","88634","0","17","25","0","1","14","10"
"37828","0","88634","0","17","26","0","1","14","10"
"37829","0","88631","0","17","25","0","1","14","11"
"37830","0","88631","0","17","26","0","1","14","11"
"37831","0","88632","0","17","25","0","1","14","12"
"37832","0","88632","0","17","26","0","1","14","12"
"37833","0","88633","0","17","25","0","1","14","13"
"37834","0","88633","0","17","26","0","1","14","13"
"37835","0","88636","0","17","25","0","1","15","6"
"37836","0","88636","0","17","26","0","1","15","6"
"37837","0","88637","0","17","25","0","1","15","7"
"37838","0","88637","0","17","26","0","1","15","7"
"37839","0","88638","0","17","25","0","1","15","8"
"37840","0","88638","0","17","26","0","1","15","8"
"37841","0","88639","0","17","25","0","1","15","9"
"37842","0","88639","0","17","26","0","1","15","9"
"37843","0","88640","0","17","25","0","1","15","10"
"37844","0","88640","0","17","26","0","1","15","10"
"37845","0","88637","0","17","25","0","1","15","11"
"37846","0","88637","0","17","26","0","1","15","11"
"37847","0","88638","0","17","25","0","1","15","12"
"37848","0","88638","0","17","26","0","1","15","12"
"37849","0","88639","0","17","25","0","1","15","13"
"37850","0","88639","0","17","26","0","1","15","13"
"37851","0","88642","0","17","25","0","1","16","6"
"37852","0","88642","0","17","26","0","1","16","6"
"37853","0","88643","0","17","25","0","1","16","7"
"37854","0","88643","0","17","26","0","1","16","7"
"37855","0","88644","0","17","25","0","1","16","8"
"37856","0","88644","0","17","26","0","1","16","8"
"37857","0","88645","0","17","25","0","1","16","9"
"37858","0","88645","0","17","26","0","1","16","9"
"37859","0","88646","0","17","25","0","1","16","10"
"37860","0","88646","0","17","26","0","1","16","10"
"37861","0","88643","0","17","25","0","1","16","11"
"37862","0","88643","0","17","26","0","1","16","11"
"37863","0","88644","0","17","25","0","1","16","12"
"37864","0","88644","0","17","26","0","1","16","12"
"37865","0","88645","0","17","25","0","1","16","13"
"37866","0","88645","0","17","26","0","1","16","13"
"37867","0","88648","0","17","25","0","1","17","6"
"37868","0","88648","0","17","26","0","1","17","6"
"37869","0","88649","0","17","25","0","1","17","7"
"37870","0","88649","0","17","26","0","1","17","7"
"37871","0","88650","0","17","25","0","1","17","8"
"37872","0","88650","0","17","26","0","1","17","8"
"37873","0","88651","0","17","25","0","1","17","9"
"37874","0","88651","0","17","26","0","1","17","9"
"37875","0","88652","0","17","25","0","1","17","10"
"37876","0","88652","0","17","26","0","1","17","10"
"37877","0","88649","0","17","25","0","1","17","11"
"37878","0","88649","0","17","26","0","1","17","11"
"37879","0","88650","0","17","25","0","1","17","12"
"37880","0","88650","0","17","26","0","1","17","12"
"37881","0","88651","0","17","25","0","1","17","13"
"37882","0","88651","0","17","26","0","1","17","13"
"37883","0","88654","0","17","25","0","1","18","6"
"37884","0","88654","0","17","26","0","1","18","6"
"37885","0","88655","0","17","25","0","1","18","7"
"37886","0","88655","0","17","26","0","1","18","7"
"37887","0","88656","0","17","25","0","1","18","8"
"37888","0","88656","0","17","26","0","1","18","8"
"37889","0","88657","0","17","25","0","1","18","9"
"37890","0","88657","0","17","26","0","1","18","9"
"37891","0","88658","0","17","25","0","1","18","10"
"37892","0","88658","0","17","26","0","1","18","10"
"37893","0","88655","0","17","25","0","1","18","11"
"37894","0","88655","0","17","26","0","1","18","11"
"37895","0","88656","0","17","25","0","1","18","12"
"37896","0","88656","0","17","26","0","1","18","12"
"37897","0","88657","0","17","25","0","1","18","13"
"37898","0","88657","0","17","26","0","1","18","13"
"37899","0","88660","0","17","25","0","1","19","6"
"37900","0","88660","0","17","26","0","1","19","6"
"37901","0","88661","0","17","25","0","1","19","7"
"37902","0","88661","0","17","26","0","1","19","7"
"37903","0","88662","0","17","25","0","1","19","8"
"37904","0","88662","0","17","26","0","1","19","8"
"37905","0","88663","0","17","25","0","1","19","9"
"37906","0","88663","0","17","26","0","1","19","9"
"37907","0","88664","0","17","25","0","1","19","10"
"37908","0","88664","0","17","26","0","1","19","10"
"37909","0","88661","0","17","25","0","1","19","11"
"37910","0","88661","0","17","26","0","1","19","11"
"37911","0","88662","0","17","25","0","1","19","12"
"37912","0","88662","0","17","26","0","1","19","12"
"37913","0","88663","0","17","25","0","1","19","13"
"37914","0","88663","0","17","26","0","1","19","13"
"37915","0","88666","0","17","25","0","1","20","6"
"37916","0","88666","0","17","26","0","1","20","6"
"37917","0","88667","0","17","25","0","1","20","7"
"37918","0","88667","0","17","26","0","1","20","7"
"37919","0","88668","0","17","25","0","1","20","8"
"37920","0","88668","0","17","26","0","1","20","8"
"37921","0","88669","0","17","25","0","1","20","9"
"37922","0","88669","0","17","26","0","1","20","9"
"37923","0","88670","0","17","25","0","1","20","10"
"37924","0","88670","0","17","26","0","1","20","10"
"37925","0","88667","0","17","25","0","1","20","11"
"37926","0","88667","0","17","26","0","1","20","11"
"37927","0","88668","0","17","25","0","1","20","12"
"37928","0","88668","0","17","26","0","1","20","12"
"37929","0","88669","0","17","25","0","1","20","13"
"37930","0","88669","0","17","26","0","1","20","13"
"37931","0","0","0","1","25","0","2","0","0"
"37932","0","0","0","1","26","0","2","0","0"
"37933","0","87714","0","1","25","0","2","1","0"
"37934","0","87714","0","1","26","0","2","1","0"
"37935","0","87715","0","1","25","0","2","2","0"
"37936","0","87715","0","1","26","0","2","2","0"
"37937","0","87716","0","2","25","0","2","3","0"
"37938","0","87716","0","2","26","0","2","3","0"
"37939","0","87717","0","1","25","0","2","4","0"
"37940","0","87717","0","1","26","0","2","4","0"
"37941","0","87718","0","2","25","0","2","5","0"
"37942","0","87718","0","2","26","0","2","5","0"
"37943","0","87719","0","2","25","0","2","6","0"
"37944","0","87719","0","2","26","0","2","6","0"
"37945","0","87720","0","2","25","0","2","7","0"
"37946","0","87720","0","2","26","0","2","7","0"
"37947","0","87721","0","1","25","0","2","8","0"
"37948","0","87721","0","1","26","0","2","8","0"
"37949","0","87722","0","1","25","0","2","9","0"
"37950","0","87722","0","1","26","0","2","9","0"
"37951","0","87723","0","2","25","0","2","10","0"
"37952","0","87723","0","2","26","0","2","10","0"
"37953","0","87724","0","1","25","0","2","11","0"
"37954","0","87724","0","1","26","0","2","11","0"
"37955","0","90358","0","2","25","0","2","12","0"
"37956","0","90358","0","2","26","0","2","12","0"
"37957","0","93153","0","1","25","0","2","13","0"
"37958","0","93153","0","1","26","0","2","13","0"
"37959","0","93158","0","1","25","0","2","14","0"
"37960","0","93158","0","1","26","0","2","14","0"
"37961","0","93163","0","2","25","0","2","15","0"
"37962","0","93163","0","2","26","0","2","15","0"
"37963","0","93168","0","2","25","0","2","16","0"
"37964","0","93168","0","2","26","0","2","16","0"
"37965","0","96239","0","2","25","0","2","17","0"
"37966","0","96239","0","2","26","0","2","17","0"
"37967","0","93173","0","1","25","0","2","18","0"
"37968","0","93173","0","1","26","0","2","18","0"
"37969","0","93178","0","2","25","0","2","19","0"
"37970","0","93178","0","2","26","0","2","19","0"
"37971","0","96244","0","1","25","0","2","20","0"
"37972","0","96244","0","1","26","0","2","20","0"
"37973","0","96249","0","2","25","0","2","21","0"
"37974","0","96249","0","2","26","0","2","21","0"
"37975","0","96254","0","2","25","0","2","22","0"
"37976","0","96254","0","2","26","0","2","22","0"
"37977","0","96259","0","2","25","0","2","23","0"
"37978","0","96259","0","2","26","0","2","23","0"
"37979","0","96264","0","2","25","0","2","24","0"
"37980","0","96264","0","2","26","0","2","24","0"
"37981","0","96269","0","2","25","0","2","25","0"
"37982","0","96269","0","2","26","0","2","25","0"
"37983","0","96274","0","2","25","0","2","26","0"
"37984","0","96274","0","2","26","0","2","26","0"
"37985","0","96279","0","2","25","0","2","27","0"
"37986","0","96279","0","2","26","0","2","27","0"
"37987","0","96284","0","2","25","0","2","28","0"
"37988","0","96284","0","2","26","0","2","28","0"
"37989","0","96289","0","2","25","0","2","29","0"
"37990","0","96289","0","2","26","0","2","29","0"
"37991","0","96294","0","2","25","0","2","30","0"
"37992","0","96294","0","2","26","0","2","30","0"
"37993","87940","0","0","1","25","0","3","0","1"
"37994","87940","0","0","1","26","0","3","0","1"
"37995","87941","0","0","1","25","0","3","0","2"
"37996","87941","0","0","1","26","0","3","0","2"
"37997","87942","0","0","1","25","0","3","0","3"
"37998","87942","0","0","1","26","0","3","0","3"
"37999","87943","0","0","1","25","0","3","0","4"
"38000","87943","0","0","1","26","0","3","0","4"
"38001","87944","0","0","1","25","0","3","0","5"
