Id,Unknown0_0,Unknown0_1,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9
"850","0.652571","0.735466","General Nazgrim","Once a grunt in service of the former warchief, Thrall, General Nazgrim rose quickly through the ranks after overwhelming victories in Grizzly Hills and the sunken city of Vashj'ir. Fiercely loyal to the Horde and bound by a rigorous code of honor and duty, Nazgrim will hold the line for his warchief until his dying breath.","796","953","10213","369","-1","0","8"
"851","0.513048","0.82127","Thok the Bloodthirsty","When the Isle of Giants was discovered off the coast of Pandaria, teeming with primal devilsaurs, Garrosh sent troops to capture some of the most fearsome specimens, hoping to subjugate them and use them as beasts of war. Countless orcish beastmasters have fallen to Thok's jaws as they struggle to tame him, yet the creature's thirst for blood remains unslaked.","798","953","10234","369","-1","0","11"
"852","0.41957","0.452599","Immerseus","The ancient inhabitants of Pandaria recognized the vital importance of the lifegiving Pools of Power, building an underground system of aqueducts to safeguard the waters and nurture life in the Vale of Eternal Blossoms. The touch of corruption has animated and twisted these waters, and Immerseus stands as an unnatural embodiment of the Vale's sorrow.","789","953","8334","369","-1","0","1"
"853","0.683407","0.353028","Paragons of the Klaxxi","The nine surviving Klaxxi'va Paragons are ancient champions of the mantid who fought alongside the Wakener against the madness of Empress Shek'zeer. But the paragons, as do all mantid, hold a far deeper loyalty. When Garrosh unearthed the heart of Y'Shaarj, the paragons followed the whispers of their ancient master to the iron halls beneath Orgrimmar.","801","953","10250","369","-1","0","13"
"856","0.475167","0.609457","Kor'kron Dark Shaman","Haromm and Kardris trained thousands of shaman to whisper reverently to the elements to requisition their aid. The army of Garrosh, however, does not ask - they take what they desire in the name of the True Horde. Dark Shamanism forces the elements into servitude, twisting them into burned-out ash, corrupted waters, and toxic air.","794","953","10209","369","-1","0","7"
"857","0.355468","0.482353","Chi-Ji, The Red Crane","The trial of Chi-Ji is a test of hope. Uncertain of the future of his people, Emperor Shaohao sought out the great Red Crane. The Great Crane challenged Shaohao to find the hope within himself, and cast off his uncertainty. Once the Sha of Doubt was vanquished, the Emperor became a beacon of hope for his people. To pass the trial of the Crane, warriors must believe in hope, even in the darkest of days.","0","951","8150","322","-1","0","5"
"858","0.425436","0.622097","Yu'lon, The Jade Serpent","The trial of Yu'lon is a test of wisdom and faith. With omens of a bleak future floating through his mind, Emperor Shaohao climbed to the summit of Mount Neverest to seek the council of the Jade Serpent. Yu'lon urged Shaohao to cast off the dark emotions that plagued him, and through his trials, Emperor Shaohao would become one with the land. To pass the trial of the Serpent, warriors must be wise in their choices.","0","951","8157","322","-1","0","6"
"859","0.424861","0.484212","Niuzao, The Black Ox","The trial of Niuzao is a test of bravery and fortitude.  When Emperor Shaohao was overcome with fear, the Black Ox counseled him to face his fears directly. After a protracted battle with the Sha of Fear, the Emperor emerged victorious. To pass the trial of the Ox, warriors must be resolute in the face of overwhelming danger.","0","951","8162","322","-1","0","7"
"860","0.357946","0.627334","Xuen, The White Tiger","The trial of Xuen is simultaneously a test of strength and a test of restraint. When Xuen gave Emperor Shaohao a 10-foot-pole and asked him to strike one of Xuen's warriors, the Emperor could not land a blow. For without restraint, anger and hatred run wild. To pass the trial of the Tiger, warriors must harness their power, while burying their thoughts of violence.","0","951","8166","322","-1","0","8"
"861","0.45584","0.307631","Ordos, Fire-God of the Yaungol","Ordos was once a shaman of the Yaungol who sacrificed himself to the flame, following the promises of the Fire Lords, in order to become a demigod. His flesh is eternally seared with fires, putting him in endless agony. Yaungol Fire-Keepers ritualistically set themselves ablaze to emulate the ascension of Ordos, and cast enchantments and prayers to ease his pain.","0","951","8171","322","-1","0","9"
"864","0.306253","0.385524","Iron Juggernaut","This mechanical terror, designed nearly as much for intimidation as destruction, is the centerpiece of Garrosh's siege weaponry. Crafted in the image of the mighty Kor'kron war scorpion, the Iron Juggernaut guards the gates of Orgrimmar, crushing any who would rise up to challenge Garrosh's True Horde.","793","953","10205","369","-1","0","6"
"865","0.587888","0.465288","Siegecrafter Blackfuse","Helix Blackfuse was the only goblin with the combination of engineering prowess, professionalism, and ruthlessness to satisfy Garrosh in his search for the engineer of the True Horde. A mercenary at heart, Blackfuse's love for his creations (and the gold they fetch) has forever linked his fate with that of his patron and Warchief.","800","953","10221","369","-1","0","12"
"866","0.54259","0.592319","Norushen","Some say that the mogu race was created in the image of this titanic construct, left deep beneath Pandaria to watch over and guard the continent's darkest and most dangerous secret.","790","953","10139","369","-1","0","3"
"867","0.293451","0.669129","Sha of Pride","The seventh sha, the Sha of Pride, was the final burden to which Emperor Shaohao clung, shrouding the land in mist and biding its time for millennia. When Garrosh awakened the Heart of Y'Shaarj, the force of his arrogance caused this dark energy to coalesce in the chamber where the Heart was unearthed.","790","953","10143","369","-1","0","4"
"868","0.772034","0.296898","Galakras","Warlord Zaela formed a close bond with Garrosh during events in the Twilight Highlands, and she and her Dragonmaw orcs have pledged loyalty to Garrosh's cause. Riding atop the fearsome Galakras, a direct descendant of the cataclysmic progenitor of all dragonkind, Zaela oversees the naval defense of Orgrimmar.","793","953","10195","369","-1","8","5"
"869","0.494338","0.713442","Garrosh Hellscream","Garrosh, son of Grommash Hellscream, first learned of his father's heroism when Thrall encountered the young orc in Outland. The seeds of pride were planted. Garrosh spearheaded Horde victories in Northrend and, as Warchief, consolidated Horde power amidst the chaos of the Cataclysm. But his visions of orc supremacy by any means have brought the armies of the world crashing down upon Orgrimmar... a final reckoning that Garrosh himself awaits with brutal relish.","802","953","9251","369","-1","0","14"
"870","0.527819","0.292467","Spoils of Pandaria","When Garrosh gazed across Pandaria, he saw untapped power. During the course of his campaign, Garrosh has plundered weapons, treasures, and artifacts of the pandaren, the mogu, and the mantid. They are kept in a warehouse deep within his underground base, guarded by a mysterious security system that appears to be of Titan origins.","798","953","8350","369","-1","0","10"
"881","0.772034","0.296898","Galakras","Warlord Zaela formed a close bond with Garrosh during events in the Twilight Highlands, and she and her Dragonmaw orcs have pledged loyalty to Garrosh's cause. Riding atop the fearsome Galakras, a direct descendant of the cataclysmic progenitor of all dragonkind, Zaela oversees the naval defense of Orgrimmar.","793","953","10199","369","-1","4","5"
"887","0.491355","0.348","Roltall","Roltall is a fearsome elemental conjured by Gug'rokk himself and tethered to the threshold of Gug'rokk's chambers as a final bit of insurance in case of a slave revolt. The fiery creature keeps eternal vigil in its appointed place, calling down molten rock to repel any intruders.","814","964","9735","385","-1","0","3"
