Id,Unknown0_0,Unknown0_1,Unknown0_2,Unknown1,Unknown2,Unknown3,Unknown4_0,Unknown4_1,Unknown4_2,Unknown4_3,Unknown4_4,Unknown4_5,Unknown4_6,Unknown4_7
"4846","1647.588","-389.9707","18.61054","33.0018","45.56551","1116","1695","9","0","0","3","0","0","0"
"4847","1574.586","-363.5957","40.02978","188.0868","259.5009","1116","1665","9","1665","0","3","0","0","0"
"4848","1646.599","-583.9746","40.02978","119.2843","161.7081","1116","1665","9","1665","0","3","0","0","0"
"4849","-186.8164","-5636.025","183.9606","67.33511","126.3793","870","1697","1698","1630","1698","3","0","0","0"
"4850","0","0","0","28.67354","57.44029","1161","1699","1699","1699","1699","3","0","0","0"
"4882","-178.5781","-5637.619","280.986","38.32146","165.4675","870","1697","1698","1630","1698","3","0","0","0"
"4896","1162.833","2191.222","162.577","82.13223","103.9997","1116","1670","9","1670","9","3","0","0","0"
"4902","-545.4375","2175.168","348.1417","138.4514","184.1361","1116","1718","1771","2037","1771","3","0","0","0"
"4932","-535.6875","-1442.281","-18.90213","147.3575","226.0059","1116","1884","1717","1884","1717","3","0","0","0"
"4967","-8205.182","-4530.49","2.246311","181.0683","264.3912","1","1738","1738","1738","201","2","0","0","0"
"4968","-8222.395","-4709.74","6.589572","181.0683","264.3912","1","1738","1738","1738","201","2","0","0","0"
"4969","-8213.834","-4341.9","13.73503","104.3592","221.608","1","1738","1738","1738","201","2","0","0","0"
"4975","1647.192","2914.355","-38.89361","555.4139","664.0361","1116","1886","9","2038","9","3","0","0","0"
"4976","6656.512","5968.168","101.9324","21.48467","84.14779","1116","1741","9","1741","0","3","0","0","0"
"4977","6620.661","5908.927","108.4186","27.16896","68.53392","1116","1741","9","1741","0","3","0","0","0"
"4978","6603.911","5867.661","109.7185","27.16896","93.59679","1116","1741","9","1741","0","3","0","0","0"
"4979","6580.378","5828.23","123.0027","27.16896","93.59679","1116","1741","9","1741","0","3","0","0","0"
"4980","6563.458","5770.184","131.1959","27.16896","93.59679","1116","1741","9","1741","0","3","0","0","0"
"4981","6547.021","5733.09","137.9011","27.16896","93.59679","1116","1741","9","1741","0","3","0","0","0"
"4982","6541.099","5681.849","134.9208","27.16896","93.59679","1116","1741","9","1741","0","3","0","0","0"
"4983","6584.293","5628.972","136.808","27.16896","93.59679","1116","1741","9","1741","0","3","0","0","0"
"4984","5820.536","6292.184","12.63833","52.25209","194.9283","1116","1741","9","0","0","3","0","0","0"
"4985","5940.965","6229.333","-9.65694","49.83203","189.5023","1116","1741","9","0","0","3","0","0","0"
"4986","7196.333","5731.277","90.71278","33.45806","164.7175","1116","1741","9","1741","0","3","0","0","0"
"4987","7182.902","5843.387","77.47901","33.45799","164.7175","1116","1741","9","1741","0","3","0","0","0"
"4988","7068.552","5975.771","61.7782","33.45799","133.4604","1116","1741","9","1741","0","3","0","0","0"
"4989","6984.418","6075.708","86.17942","30.84406","145.367","1116","1741","9","1741","0","3","0","0","0"
"4990","7091.668","6120.88","98.42085","30.84406","145.367","1116","1741","9","1741","0","3","0","0","0"
"4991","7198.414","6099.833","82.17722","30.84417","145.3669","1116","1741","9","1741","0","3","0","0","0"
"5009","14811.02","-13937.26","6.907769","1285.972","1569.791","1060","1748","9","0","0","3","0","0","0"
"5013","2614.465","5936.152","21.05908","16.49323","20.62971","1116","1800","1868","2039","1868","3","0","0","0"
"5014","2974.305","1271.251","185.5385","180.4359","243.2744","1116","1752","9","1752","9","3","0","0","0"
"5021","2503.918","1285.815","185.5385","117.9488","157.1653","1116","1752","9","1752","9","3","0","0","0"
"5022","2718.302","1245.61","185.5386","129.5725","149.8364","1116","1752","9","1752","9","3","0","0","0"
"5037","965.3486","-75.29883","13.41062","65.24638","128.0411","1116","1768","9","0","0","3","0","0","0"
"5038","1091.215","2262.937","134.7093","143.6047","170.1809","1116","1670","9","1670","9","3","0","0","0"
"5042","798.6836","74.99414","33.5124","135.415","204.4364","1116","1768","9","0","0","3","0","0","0"
"5043","737.5947","164.793","87.43284","113.3585","166.5276","1116","1768","9","0","0","3","0","0","0"
"5049","3071.435","-1681.16","157.2429","20.67912","50.70869","1116","1776","9","1776","0","3","0","0","0"
"5060","-14107.37","-3481.789","54.43564","471.5201","663.3051","1060","1778","9","0","0","3","0","0","0"
"5061","6242.005","-1569.709","52.45219","432.4867","1971.737","1060","1778","9","0","0","3","0","0","0"
"5062","3128.239","-1720.955","108.3842","29.77221","56.05114","1116","12","9","12","0","3","0","0","0"
"5063","2972.474","-458.625","-182.6611","28.18059","55.4457","1116","2106","1868","2106","1868","3","0","0","0"
"5068","3184.476","-1805.303","88.34328","26.78106","43.70028","1116","1780","1868","1780","0","3","0","0","0"
"5069","37.8125","1563.802","-128.8503","218.4065","252.1584","1116","1782","9","2054","9","3","0","0","0"
"5070","2076.88","4821.239","255.4815","329.6394","439.2996","1116","1783","1868","2066","1868","3","0","0","0"
"5071","0","0","0","2.750001","3.352451","1176","1853","9","0","0","3","0","0","0"
"5083","6911.331","3179.831","167.8698","353.4695","565.297","1116","1787","9","1787","9","3","0","0","0"
"5088","0","0","0","766.494","969.8613","1182","1886","9","1886","0","3","0","0","0"
"5095","4108.871","-2212.828","33.43556","277.8233","320.1672","1116","1872","9","1872","0","3","0","0","0"
"5100","-207.9727","1725.833","-76.81667","178.7583","217.5275","1116","1782","9","2054","9","3","0","0","0"
"5101","3378.701","6886.606","21.81594","236.6113","348.6686","1116","1811","1868","2060","1868","3","0","0","0"
"5109","1940.655","2450.317","134.5466","68.35332","94.78036","1116","1801","9","1801","9","3","0","0","0"
"5111","7638.091","6159.13","44.80162","91.02602","143.7666","1116","1802","9","0","0","3","0","0","0"
"5112","7710.239","6219.98","30.57644","69.99075","98.70191","1116","1802","9","0","0","3","0","0","0"
"5113","7758.88","6172.621","64.90902","61.29233","80.80564","1116","1802","9","0","0","3","0","0","0"
"5115","1882.855","2470.668","126.6063","68.35332","94.78036","1116","1801","9","1801","9","3","0","0","0"
"5116","1927.574","2541.489","125.2871","57.28151","94.78036","1116","1801","9","1801","9","3","0","0","0"
"5120","0","0","0","5.882963","66.71159","1220","1806","2587","0","0","3019","0","0","0"
"5123","0","0","0","46.0153","82.13773","1268","1870","9","1870","0","3","0","0","0"
"5125","3849.762","6564.224","34.53787","238.8965","304.9303","1116","1810","1868","2044","1868","3","0","0","0"
"5130","5065.387","8274.013","-2.092959E-06","771.8","773.0645","1060","1678","9","1678","0","3","0","0","0"
"5134","963.6367","2325.677","171.7972","87.11961","123.5492","1116","1670","9","1670","9","3","0","0","0"
"5135","2947.943","9272.688","78.0689","194.6064","268.3","1060","1818","9","1817","0","3","0","0","0"
"5142","1375.989","1005.481","131.5747","78.10958","104.663","1116","1969","9","0","0","3","0","0","0"
"5143","-14318.35","-5235.953","58.44002","88.08897","625.8971","1060","1834","9","0","0","3","0","0","0"
"5144","2628.38","6538.13","0.0993369","278.9811","376.5327","1116","1810","1868","2044","1868","3","0","0","0"
"5145","2309.661","6383.128","54.11567","188.9158","307.9071","1116","1810","1868","2044","1868","3","0","0","0"
"5148","283.9941","1648.135","1.645995","65.44561","97.18656","1116","1835","9","2046","9","3","0","0","0"
"5151","2271.079","6649.958","9.045087","171.8819","261.549","1116","1810","1868","2044","1868","3","0","0","0"
"5152","2218.463","6357.411","46.7538","157.123","204.2793","1116","1810","1868","2044","1868","3","0","0","0"
"5153","2432.177","6833.958","15.17182","171.8819","242.4692","1116","1810","1868","2044","1868","3","0","0","0"
"5154","2642.333","6813.942","10.28956","171.8819","242.4692","1116","1810","1868","2044","1868","3","0","0","0"
"5161","-1724.879","1860.355","-1.97247","102.2591","118.4949","1116","1851","1771","2037","1771","3","0","0","0"
"5162","-70.51563","1843.447","-87.99046","178.7591","219.2043","1116","1782","9","2054","9","3","0","0","0"
"5163","-438.9551","1802.402","-67.051","180.5828","233.9403","1116","1782","9","2054","9","3","0","0","0"
"5164","-528.8594","1901.423","-33.98331","135.4853","173.6839","1116","1782","9","2054","9","3","0","0","0"
"5165","-602.3594","1747.411","-57.45716","154.388","210.069","1116","1782","9","2054","9","3","0","0","0"
"5166","-137.4375","1946.68","-3.630725","110.0869","147.7266","1116","1782","9","2054","9","3","0","0","0"
"5170","-236.1563","1299.184","-12.5919","120.1212","145.0403","1116","1835","9","2046","9","3","0","0","0"
"5171","-130.25","1298.036","-35.87877","97.72566","137.6533","1116","1835","9","2046","9","3","0","0","0"
"5172","-391.5625","1235.565","-26.48628","140.5916","173.2895","1116","1835","9","2046","9","3","0","0","0"
"5173","-539.0156","1167.277","-48.04762","152.2484","179.3201","1116","1835","9","2046","9","3","0","0","0"
"5174","-618.6406","994.9492","-61.47031","114.6595","141.482","1116","1835","9","2046","9","3","0","0","0"
"5180","-1530.281","1486.572","-21.7348","110.4165","135.4974","1116","1835","9","1835","9","3","0","0","0"
"5187","-642.1094","1559.277","-8.172223","106.5946","146.5849","1116","1782","9","2054","9","3","0","0","0"
"5189","-1459.703","1345.735","-51.81509","153.7872","192.9738","1116","1835","9","2046","9","3","0","0","0"
"5190","-1663.594","1357.336","-52.06766","127.8093","172.2165","1116","1835","9","2046","9","3","0","0","0"
"5191","-1579.453","1210.51","-66.50066","127.8093","172.2165","1116","1835","9","2046","9","3","0","0","0"
"5193","-335.9746","-1859.188","100.5632","191.8284","274.0304","1116","1852","9","0","0","3","0","0","0"
"5194","-86.125","-1684.814","68.69477","168.4507","236.5495","1116","1852","9","0","0","3","0","0","0"
"5195","-41.7207","-1890.768","32.93354","191.8284","274.0304","1116","1852","9","0","0","3","0","0","0"
"5196","3710.668","4027.605","212.8002","134.4527","169.2291","1116","1810","1868","2044","1868","3","0","0","0"
"5197","3630.73","4125.474","212.1478","124.1442","160.9591","1116","1810","1868","2044","1868","3","0","0","0"
"5198","3805.402","4112.567","211.9012","85.59428","128.816","1116","1810","1868","2044","1868","3","0","0","0"
"5201","-2514.785","6743.237","206.2224","793.7788","975.6063","1060","1783","9","0","0","3","0","0","0"
"5202","-2378.281","6143.663","206.2224","459.5956","554.9007","1060","1783","9","0","0","3","0","0","0"
"5204","5537.565","-2476.469","73.75877","382.8384","453.9653","1060","1833","9","0","0","3","0","0","0"
"5209","3223.771","816.0273","155.5648","218.5581","269.2694","1116","1874","9","1874","0","3","0","0","0"
"5217","8603.944","-7939.703","59.97744","236.265","280.913","451","1834","9","0","0","3","0","0","0"
"5218","4882.255","-1992.344","710.8656","23.10686","38.69707","1116","1858","1868","1858","0","3","0","0","0"
"5223","3977.965","4349.324","2.807645","173.2629","206.0698","1116","1863","1868","1863","1868","3","0","0","0"
"5224","6127.474","411.8281","48.76625","110.177","139.4987","1116","2068","1868","2068","1868","3","0","0","0"
"5226","53.60547","-607.9063","14.47474","63.46364","106.4537","1116","1865","9","1865","0","3","0","0","0"
"5227","-174.7695","-723.125","4.524306","116.8382","200.7231","1116","1865","9","1865","0","3","0","0","0"
"5228","149.7441","-761.2656","16.40516","92.06666","130.0598","1116","1865","9","1865","0","3","0","0","0"
"5232","245.8281","1333.793","-15.62795","97.42823","128.9065","1116","1782","9","2054","9","3","0","0","0"
"5234","3894.677","6189.652","36.70888","159.9622","235.2019","1116","1810","1868","2044","1868","3","0","0","0"
"5235","4340.027","6614.418","-0.6499566","174.6691","220.3087","1116","1867","1868","1867","1868","3","0","0","0"
"5236","4209.255","6437.871","4.193251","75.62244","113.8468","1116","1867","1868","1867","1868","3","0","0","0"
"5237","4589.786","6793.19","-51.56868","174.6691","220.3087","1116","1867","1868","1867","1868","3","0","0","0"
"5238","4652.612","6551.293","-67.44662","174.6691","220.3087","1116","1867","1868","1867","1868","3","0","0","0"
"5239","0","0","0","26.01751","35.28872","1116","1750","1868","1750","1868","3","0","0","0"
"5240","4566.552","4967.168","249.5529","90.93391","137.6889","1116","1869","1868","2061","1868","3","0","0","0"
"5241","2674.817","5996.396","34.4909","42.32279","54.76214","1116","1873","9","1873","9","3","0","0","0"
"5242","2719.349","5978.621","34.4909","34.01596","54.76214","1116","1873","9","1873","9","3","0","0","0"
"5243","2683.224","6057.246","34.4909","42.32279","54.76214","1116","1873","9","1873","9","3","0","0","0"
"5244","2626.637","5990.005","34.4909","42.32279","54.76214","1116","1873","9","1873","9","3","0","0","0"
"5245","2573.63","5990.005","34.4909","42.32279","54.76214","1116","1873","9","1873","9","3","0","0","0"
"5246","2533.762","6022.34","34.4909","42.32279","54.76214","1116","1873","9","1873","9","3","0","0","0"
"5247","2579.853","6048.559","34.4909","42.32279","54.76214","1116","1873","9","1873","9","3","0","0","0"
"5248","2523.521","6086.083","34.4909","42.32279","54.76214","1116","1873","9","1873","9","3","0","0","0"
"5249","2604.871","6107.536","34.4909","42.32279","54.76214","1116","1873","9","1873","9","3","0","0","0"
"5250","2484.93","6147.161","34.4909","42.32279","54.76214","1116","1873","9","1873","9","3","0","0","0"
"5253","98.20313","2203.411","272.1534","145.8336","223.9288","1116","1851","1771","2037","1771","3","0","0","0"
"5254","-60.35938","2319.38","330.8803","176.1896","270.7466","1116","1851","1771","2037","1771","3","0","0","0"
"5255","-55.6582","2324.11","547.7762","152.0941","266.3879","1116","1851","1771","2037","1771","3","0","0","0"
"5256","3445.206","1043.637","174.8554","49.45343","94.60661","1116","1875","9","1875","0","3","0","0","0"
"5257","101.2129","2023.63","-82.42568","166.4237","208.9647","1116","1782","9","2054","9","3","0","0","0"
"5258","6147.527","265.4219","48.76625","110.177","139.4987","1116","2068","1868","2068","1868","3","0","0","0"
"5259","6059.152","584.2344","48.76625","110.177","139.4987","1116","2068","1868","2068","1868","3","0","0","0"
"5260","861.3086","-2883.348","100.4572","48.38015","121.5304","1116","1876","9","1876","0","3","0","0","0"
"5261","6340.472","382.125","48.76625","148.8304","166.3999","1116","2068","1868","2068","1868","3","0","0","0"
"5265","851.5361","-2882.012","100.4544","69.00371","89.93863","1277","3052","3020","3052","0","3019","0","0","0"
"5266","0","0","0","52.67363","74.85585","1208","1860","9","1881","0","3","0","0","0"
"5271","21.35243","5718.258","54.56479","37.4665","37.4665","1220","2089","2784","2757","0","3019","0","0","0"
"5286","5604.527","4545.163","119.1639","318.3674","434.2993","1116","1885","1868","1885","1868","3","0","0","0"
"5287","3358.458","1105.637","180.8044","49.45343","94.60661","1116","1875","9","1875","0","3","0","0","0"
"5288","3309.739","1171.61","202.2899","45.14628","103.7482","1116","1875","9","1875","0","3","0","0","0"
"5290","872.1836","174.6816","20.37223","135.415","204.4364","1116","1768","9","0","0","3","0","0","0"
"5291","901.9805","372.7168","57.09201","73.34334","160.5291","1116","1768","9","0","0","3","0","0","0"
"5292","641.3438","259.0156","101.1688","73.34334","102.16","1116","1768","9","0","0","3","0","0","0"
"5293","5604.527","4525.409","119.1639","235.4026","324.289","1152","3053","3020","0","0","3019","0","0","0"
"5294","5604.527","4525.409","119.1639","235.4026","324.289","1153","3053","3020","0","0","3019","0","0","0"
"5295","5604.527","4525.409","119.1639","235.4026","324.289","1154","3053","3020","0","0","3019","0","0","0"
"5324","233.3125","2894.918","61.49022","149.745","178.2703","1116","1719","1771","1719","1771","3","0","0","0"
