Id,X,Y,Z,Unknown,Name,Map
"4663","6450.458","6345.729","229.1036","227.1859","Frostfire Ridge - Bladespire Fortress - Intro Level 1 GY","1116"
"4664","6595.676","5680.864","319.4427","69.33685","Frostfire Ridge - Bladespire Fortress - Intro Level 2 GY","1116"
"4665","6814.288","5737.362","401.7299","100.6303","Frostfire Ridge - Bladespire Fortress - Intro Level 3 GY","1116"
"4668","7183.41","4399.93","128.729","322.602","Frostfire Ridge - Ogre Mines GY","1116"
"4671","2185.637","1593.845","79.55274","82.37561","Razorfen Kraul 6.x - Boss 3 Defeated Transfer Loc - KJD","47"
"4672","2072.342","1987.425","62.98559","14.45691","Razorfen Kraul 6.x - Boss 4 Defeated Transfer Loc - KJD","47"
"4673","-532.1505","-6.174552","-40.4467","358.3166","Blackfathom Deeps - Hallway 01 Cleared Transfer Loc","48"
"4674","-751.9736","-57.60244","-29.92944","178.5452","Blackfathom Deeps - Pre Bathiel Transfer Loc","48"
"4675","-818.57","-187.4629","-25.87006","270.3125","Blackfathom Deeps - Pre Aku'mai Transfer Loc","48"
"4676","5030.467","8988.123","49.94439","184.5063","6.0 - Professions Prototype - Mining (2) Scenario Start Loc","1060"
"4680","6746.76","-546.7864","4.925448","308.3806","Iron Docks - Entrance Target (Inside)","1195"
"4683","1487.356","2953.423","35.30791","359.5816","Auchindoun Dungeon 6.0 - Entrance","1182"
"4684","6058.46","3718.45","134.447","187.36","Bonetown Scenario - Start Loc","1200"
"4686","5950.925","3018.28","161.9833","288.9335","Frostfire Finale Scenario - Start","1203"
"4687","5948.382","2928.949","180.0818","241.605","Frostfire Finale Scenario - Graveyard","1203"
"4688","5236.062","-4307.137","34.7804","111.8597","Ashran - Alliance Base - Main GY","1191"
"4689","1585.755","-1341.51","-0.582821","320.2682","The Purge of Grommar - Graveyard","1168"
"4690","-11756.2","-3829.74","57.0828","37.5397","Horde - Character Upgrade - Blasted Lands Hearth Loc","0"
"4691","-11277.8","-3639.74","7.98169","60.1747","Alliance - Character Upgrade - Blasted Lands Hearth Loc","0"
"4697","3029.214","2806.745","67.41502","84.98224","Talador Iron Horde Scenario - Start","1207"
"4698","1232.46","1743.71","177.169","331.581","Skyreach - Entrance Teleport Target - Combat Has Started","1209"
"4699","231.375","-1478.118","-9.767744","0","SMV Alliance Garrison, Safe","1116"
"4706","-11756.2","-3829.74","57.0828","37.5397","Horde - Character Upgrade - Blasted Lands Start Loc","0"
"4707","-11277.8","-3639.74","7.98169","60.1747","Alliance - Character Upgrade - Blasted Lands Start Loc","0"
"4711","1902.363","3183.662","30.79937","180","Auchindoun Dungeon 6.0 - Construct Defeated Entrance","1182"
"4712","1738.375","1681.076","7.678281","180.069","Blackrock Train Depot - Entrance Target - KJD","1208"
"4713","1719.15","239.788","324.535","317.475","Shadowmoon Dungeon - Entrance Target (Inside)","1176"
"4714","6530.726","624.5104","242.3079","240.5565","Gorgrond - Belcher Cauldron (HMC)","1116"
"4715","4067.05","-2419.151","94.78693","88.58203","Tanaan Jungle Intro - Dark Portal - Graveyard - PRK","1265"
"4716","2522.224","2717.928","234.9532","0","Altar of A'dal (Quest Conditioned)","1116"
"4717","4143.846","-4313.569","47.40648","262.7994","Ashran - Quarry - Alliance TEMP GY","1191"
"4718","4288.729","-4387.337","53.92145","224.0299","Ashran - Quarry - Horde TEMP GY","1191"
"4722","1489.18","3075.6","109.725","112.994","Auchindoun Dungeon 6.0 - Exit","1116"
"4723","1772.663","273.3264","76.86546","308.1694","Shadowmoon Valley - Garrison - Alliance 1 GY","1158"
"4724","-11279.37","-3674.832","3.615085","156.6224","6.0 Invasion - Blasted Lands, Camp (A) GY","0"
"4726","-11754.82","-3834.894","57.31992","335.1567","6.0 Invasion - Blasted Lands, Camp (H) GY","0"
"4728","1768.083","274.5642","77.00104","21.1485","Shadowmoon Valley - Garrison - Alliance 3 GY","1159"
"4729","997.3108","-2913.59","99.33549","226.097","Defense of Karabor - Start","1277"
"4730","4559.446","-3659.668","27.58463","216.899","Ashran - The Arena - Alliance GY","1191"
"4731","4514.271","-3661.385","27.58464","310.9736","Ashran - The Arena - Horde GY","1191"
"4732","579.5295","-3020.642","69.49583","269.2415","Fate of Karabor - Start","1277"
"4733","579.559","-2999.684","78.51517","268.8358","Shadowmoon 6.x, Fate of Karabor Scenario GY","1277"
"4734","2817.925","1514.469","152.6519","324.9271","Talador, Aruuna GY","1116"
"4736","2885.92","2056.7","119.329","328.008","Talador, Tuurem East, GY","1116"
"4737","3749.51","1862.59","212.822","311.101","Talador, Zone Entrance (North), GY","1116"
"4740","2420.398","5516.327","148.7999","0","Quest - Nagrand 6.0 (Shields Down!: Teleport Area Trigger Destination) - ELM","1116"
"4741","1646.269","1540.042","106.949","87.94189","Blackrock Train Depot - Entrance Target (Start of Train) - KJD","1208"
"4742","3929.389","-4031.823","59.30576","343.3576","Ashran - Lane - Base GY (A)","1191"
"4743","5084.5","-4079.5","50.9","209.7","Ashran - Lane - Base GY (H)","1191"
"4745","2313.65","2194.45","120.171","246.181","Talador, Central River Area, GY","1116"
"4746","1668.377","2333.502","122.4816","51.56787","Talador, Auchindoun East, GY","1116"
"4749","1162.63","3088.59","138.41","154.275","Talador, Auchindoun South, GY","1116"
"4750","1575.196","3242.415","126.542","268.212","Talador, Auchindoun West, GY","1116"
"4753","2321.071","3240.098","98.47295","315.5844","Talador, Shattrath South (Outside City Gates), GY","1116"
"4755","2533.84","2916.91","233.483","5.0392","Talador, Shattrath Rise (South East), GY","1116"
"4758","2603.713","3132.559","76.99084","180.4463","Talador, Shattrath East, GY","1116"
"4760","3007.26","2431.06","108.286","318.372","Talador, Tuurem West, GY","1116"
"4767","4386.844","-4123.269","28.85082","324.1231","Ashran - Lane - Stage 3 (Alliance Approach) - Horde GY","1191"
"4768","4217.768","-4119.67","37.71505","324.1231","Ashran - Lane - Stage 3 (Alliance Approach) - Alliance GY","1191"
"4769","4595.726","-4165.003","17.71943","324.1231","Ashran - Lane - Stage 1 (Horde Approach) - Alliance GY","1191"
"4770","4789.306","-4118.061","30.54292","215.4809","Ashran - Lane - Stage 1 (Horde Approach) - Horde GY","1191"
"4772","579.8438","-3004.25","76.73641","269.5942","Defense of Karabor - Phase 3","1277"
"4773","827.4948","-2792.825","100.2094","358.5804","Defense of Karabor - Arnok Graveyard","1277"
"4774","762.092","130.033","7.53102","316.593","Shadowmoon Dungeon - Exit Target (Outside)","1116"
"4775","1719.15","239.788","324.535","317.475","Shadowmoon Dungeon - Graveyard (1)","1176"
"4778","131.1719","3429.481","319.8291","0.07727051","Foundry Raid - Graveyard - Entrance","1205"
"4779","3486.48","7603.32","10.4853","230.626","Highmaul Raid - Instance Entrance","1228"
"4780","3958.6","7740.17","8.07543","4.27471","Highmaul Raid - Beach Entrance","1228"
"4781","4180.11","8575","572.572","176.479","Highmaul Raid - Imperator's Rise Entrance","1228"
"4782","3471.63","7429.07","29.2667","267.525","Highmaul Raid - Instance Exit Target","1116"
"4783","3466.53","7578.42","55.2669","236.059","Highmaul Raid - Arena Center","1228"
"4784","3500.13","7619.39","55.3054","51.525","Highmaul Raid - Kargath Defeated","1228"
"4785","3797.73","8308.27","314.117","334.449","Highmaul Raid - Palace Front Gate","1228"
"4786","3903.46","8608.09","364.625","44.685","Highmaul Raid - Fel Breaker Room","1228"
"4787","4176.29","8575.42","572.574","175.804","Highmaul Raid - Imperator's Rise Teleport (After Teleport Down Acticvated)","1228"
"4788","3686.13","8020.27","70.2687","269.649","Highmaul Raid - City Base Teleporter","1228"
"4789","1004.85","1946.82","268.06","328.122","Skyreach - Entrance Teleport Target - Combat Hasn't Started","1209"
"4790","33.5238","2528.28","103.606","207.871","Skyreach - Exit Teleport Target","1116"
"4791","2399.549","3713.003","212.8504","181.621","Talador, Shattrath Rise (South West), GY","1116"
"4792","3438.26","4129.54","213.812","153.885","Nagrand, Above Shattrath Walls, GY","1116"
"4793","3254.01","1290.06","205.513","260.1","Talador, Kadgar Canyon, GY","1116"
"4794","3436.07","4128.59","213.812","150.243","Talador, Shattrath/Nagrand Walls, GY","1116"
"4795","1046.861","-723.8871","-36.98325","2.243591","Shadowmoon 6.x, (E) Embaari Village","1116"
"4796","-114.9878","-1109.389","-10.97824","60.74655","Shadowmoon 6.x, (O) Botani Village","1116"
"4797","94.55903","-1421.222","34.15725","58.80069","Shadowmoon 6.x, (P) The Draakorium","1116"
"4798","2228.443","1360.087","112.0462","135.5255","Talador, Anchorite's Sojourn GY","1116"
"4799","2288.731","5077.139","207.2354","146.4792","6.0 Scenario - Grommashar - Start (ELM)","1329"
"4803","3067.779","4491.057","137.1881","265.8965","Nagrand 6.0 - (01) Hemet's Happy Hunting Grounds","1116"
"4804","2350.613","4615.293","230.8151","194.3912","Nagrand 6.0 - (02) Mar'gok's Overwatch","1116"
"4805","3141.99","4942.96","131.077","49.0503","Nagrand 6.0 - (03) Ring of Trials","1116"
"4806","2769.912","5802.656","107.0221","123.2716","Nagrand 6.0 - (04) Stonecrag Gorge","1116"
"4807","2481.37","5335.198","144.3594","265.275","Nagrand 6.0 - (05) Telaar","1116"
"4808","2308.858","5145.173","208.8287","157.574","Nagrand 6.0 - (06) Grommashar","1116"
"4809","3370.281","5829.865","42.71714","300.9432","Nagrand 6.0 - (07) Yrel's Watch","1116"
"4810","3104.329","6447.578","39.70615","20.91571","Nagrand 6.0 - (08) Riverside Post","1116"
"4811","2812.066","6960.432","9.632753","257.6517","Nagrand 6.0 - (09) Ancestral Grounds","1116"
"4812","2695.49","6184.427","63.42607","279.9481","Nagrand 6.0 - (10) Eastern Spirit Woods","1116"
"4813","2188.264","6267.189","66.5276","178.198","Nagrand 6.0 - (11) Southern Spirit Woods","1116"
"4814","1987.63","6804.912","34.04163","238.6088","Nagrand 6.0 - (12) Ironfist Harbor","1116"
"4815","4206.592","5367.78","56.38548","272.0218","Nagrand 6.0 - (13) Throne of the Elements","1116"
"4816","4620.598","5425.327","137.726","316.347","Nagrand 6.0 - (14) Northern Elemental Plateau","1116"
"4817","4438.108","4721","194.9081","335.472","Nagrand 6.0 - (15) Eastern Elemental Plateau","1116"
"4818","3773.216","4543.113","72.07681","129.6501","Nagrand 6.0 - (16) Clowder Rise","1116"
"4819","3706.929","5204.293","58.93326","6.02533","Nagrand 6.0 - (17) North-Central Plains","1116"
"4820","2308.563","5147.028","208.5398","169.2206","Nagrand 6.0 - Grommashar Scenario","1329"
"4821","4196.609","-4153.418","31.68087","3.431824","Ashran - Lane - Tower GY (A)","1191"
"4822","4532.222","-4012.712","8.123317","272.6536","Ashran - Lane - Center GY (A)","1191"
"4823","8850.58","1370.09","97.0977","89.7743","Iron Docks - Exit Target (Outside)","1116"
"4824","4844.37","-4185.224","31.68192","154.0263","Ashran - Lane - Tower GY (H)","1191"
"4825","4532.705","-4011.689","8.204823","270.477","Ashran - Lane - Center GY (H)","1191"
"4826","8852.89","1361.457","97.16941","93.25024","Gorgrond - Iron Docks Corpse Marker","1116"
"4827","764.584","127.598","7.53102","315.918","Shadowmoon Dungeon - Corpse Marker","1116"
"4830","5409.907","4380.529","152.7367","339.6546","Frostwall - Garrison Tier 1 - Graveyard - Horde","1152"
"4831","7878.716","563.908","124.0467","199.8691","Blackrock Train Depot - Exit Target - KJD","1116"
"4832","6004.241","4518.694","123.5425","196.0722","Frostwall - Garrison - Outside Spinup Range","1116"
"4833","1429.95","78.71528","65.46574","5.269775","Lunarfall - Garrison - Outside Spinup Range","1116"
"4834","-1546.02","937.888","7.60274","98.629","Spires of Arak - Pinchwhistle Gearworks","1116"
"4835","7350.79","4836.33","180.948","245.032","Frostfire Ridge - Stonefury Cliffs GY","1116"
"4836","3977.062","-2523.238","66.50034","297.334","Tanaan Jungle Intro - Heartblood - Graveyard","1265"
"4837","3832.912","-2780.974","93.84131","308.0261","Tanaan Jungle Intro - Jungle - Graveyard","1265"
"4838","4236.19","-2812.934","17.07174","1.038269","Tanaan Jungle Intro - Kargathar Proving Grounds - Graveyard","1265"
"4839","4487.643","-2637.502","2.124839","0.3373413","Tanaan Jungle Intro - Umbral Halls - Graveyard","1265"
"4840","4625.158","-2246.144","15.243","109.868","Tanaan Jungle Intro - Blackrock Quarry - Graveyard","1265"
"4841","4380.944","-2100.326","3.467299","155.6218","Tanaan Jungle Intro - Blackrock Quarry (Post Damn) - Graveyard","1265"
"4842","7868.038","870.9896","31.46671","327.2495","Gorgrond - Outside Foundry","1116"
"4843","7011.96","3183.7","163.441","335.03","Frostfire Ridge - Magnarok GY","1116"
"4844","345.8889","3429.874","306.3234","358.021","Foundry Raid - LFR Crucible - Entrance","1205"
"4845","5727.72","1471.2","112.065","298.169","Gorgrond (Temp)","1116"
"4846","5408.999","4380.064","152.7526","97.83109","Frostfire Ridge - Garrison GY 2","1330"
"4847","-503.7865","1858.944","44.78154","243.605","Spires of Arak: (DLA) - Veil Terokk","1116"
"4848","1834.071","1077.637","12.054","350.2621","Hillsbrad Foothills BG - Alliance Start","1280"
"4849","2671.624","744.132","58.77724","183.4965","Hillsbrad Foothills BG - Horde Start","1280"
"4850","1938.689","1006.146","23.54686","0","Hillsbrad BG - Graveyard (A)","1280"
"4851","2654.188","619.0643","55.85352","99.94513","Hillsbrad BG - Graveyard (H)","1280"
"4852","3443.621","3128.163","20.24197","0","Shattrath City - Scenario - Harbor Graveyard","1207"
"4853","3919.507","2850.082","17.17149","104.4719","Shattrath City - Scenario - Battleship Graveyard","1207"
"4854","3774.115","3107.353","16.53508","220.2236","Shattrath City - Scenario - Blackhand's Ship Graveyard","1207"
"4855","7117.57","197.1","145.211","17.4133","Overgrown Outpost - Exit Target","1116"
"4856","429.4288","1327.47","125.017","36.95721","Overgrown Outpost - Entrance Target","1279"
"4858","1774.3","272.882","76.78931","303.8765","Shadowmoon Valley - Garrison - Alliance 2 GY","1331"
"4859","3575.374","7300.577","7.394153","15.29974","Nagrand 6.0 - (18) Highmaul","1116"
"4860","3433.056","6817.856","2.231796","284.7565","Nagrand 6.0 - (19) Sunspring Watchpost","1116"
"4861","3880.528","7064.61","10.3736","315.2841","Nagrand 6.0 - (20) Warmaul Hill","1116"
"4862","4143.876","6048.033","65.62117","298.369","Nagrand 6.0 - (21) North / Ring of Blood / Zangar","1116"
"4867","2320.733","5053.039","210.2411","142.5502","Quest - Nagrand 6.0 (And Justice for Thrall: Inside the Gates Teleport Area Trigger Destination) - ELM","1116"
"4868","1483.493","2953.047","35.31086","358.3793","The Trial of Faith - Start","1374"
"4869","887.169","-1221.76","194.333","2.11483","Overgrown Outpost - Stormwind Portal","1279"
"4870","625.599","1711","142.043","278.325","Overgrown Outpost - Shaper Portal (From Stormwind)","1279"
"4871","1483.575","2953.08","35.31081","358.9508","Talador - AuchindounQuest - The Trial of Faith - Graveyard","1374"
"4873","3779.889","-3888.141","31.67785","151.9356","Ashran, Alliance Staging Area, GY","1116"
"4874","5200.19","-3910.11","1.30844","33.7079","Ashran, Horde Staging Area, GY","1116"
"4875","4893.678","1488.118","131.3124","0","Gorgrond - Deeproot - OgreLastStandGY","1116"
"4876","4636.162","1228.34","130.7312","225.0824","Bastion Rise - Dark Iron GY","1116"
"4877","5283.187","1855.328","157.3261","223.0095","Gorgrond - Evermorn Rise - GY","1116"
"4878","5517.612","1921.66","145.2594","334.2709","Gorgrond - Laughing Skull Village - GY","1116"
"4879","8577.846","1373.655","64.88859","1.260925","Gorgrond Finale - Start","1402"
"4880","8499.364","1539.689","78.49843","179.4972","Gorgrond Finale - Graveyard (Scenario)","1402"
"4881","5695.696","1494.533","111.768","9.815308","Gorgrond - Broken Spine - GY","1116"
"4882","6108.193","1666.5","107.464","264.4971","Gorgrond - Stonemaul - GY","1116"
"4883","6956.819","1693.587","56.56868","149.7653","Gorgrond - Mineral Pools - GY","1116"
"4884","6871.698","1191.845","60.10286","63.09799","Gorgrond - Gronn Canyon - GY","1116"
"4885","7569.555","407.4514","124.2163","244.3121","Gorgrond - Everbloom Wilds - GY","1116"
"4886","7703.154","-549.0313","156.1294","49.65302","Gorgrond - Everbloom Wilds- GY2","1116"
"4887","7282.848","-683.1129","100.2806","37.61499","Gorgrond - Everbloom Wilds- GY3","1116"
"4888","7564.662","1699.498","80.17173","328.5102","Gorgrond - Rooter's Pass - GY (HMC)","1116"
"4889","6733.542","204.2743","60.50909","48.15674","Gorgrond - WIldwood Wash - GY","1116"
"4890","6226.06","836.8854","111.9084","219.7621","Gorgrond - Highpass - GY","1116"
"4891","5456.599","1009.661","86.48044","294.014","Gorgrond - Ruins of the first Bastion - GY","1116"
"4892","7636.708","1539.359","81.10894","353.0068","Gorgrond - Black Rock FOundry Wall - GY","1116"
"4893","-2387.031","-1824.773","9.566783","318.9601","Blackrock Train Depot - Finale Target - KJD","1208"
"4894","-2361.488","-1800.911","9.911736","244.2171","Blackrock Train Depot - Entrance Target (Finale) - KJD","1208"
"4895","1042.944","1813.92","200.1174","145.2478","Skyreach - Teleport Target - Boss 3 Has Been Defeated","1209"
"4896","4171.67","8561.95","425.429","219.004","Highmaul Raid - Imperator's Rise Base","1228"
"4899","8093.337","853.4097","34.35558","165.6676","Foundry Raid - Exit Target","1116"
"4901","1399.826","1522.819","314.8037","278.4088","m","1116"
