Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,Unknown29,Unknown30,Unknown31,Unknown32,Unknown33,Unknown34
"28419","6785727","9545924","589850","3747920","3747920","3747920","3747920","3747920","0","12825594","0","8221616","3156808","6648723","327999","8110315","3357570","0","4500","0","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1817","1440"
"28420","6785727","9545924","589850","3747920","3747920","3747920","3747920","3747920","0","12825594","0","8221616","3156808","7366035","262692","8110315","3357570","0","4500","0","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1817","2870"
"28421","4098201","6045904","8485","9261","9514","1782846","14143","5390738","11927551","1786959","920332","1054490","4210252","5325914","1383464","221251","18766","3355443","5000","0","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1818","0"
"28422","10062156","8947642","4025538","6574982","6574982","6574982","6574982","5987206","16755604","10005382","858401","3823754","4210252","5325914","1383464","225358","17742","6381921","200","0.03","0","9.732","0","0","0","0","0","0","0","0","0","0","0","1818","1440"
"28494","2780810","3951255","6996479","3508637","6733311","3497885","3497885","6001612","12812374","6768730","0","4078662","0","0","0","2638111","2077454","6579300","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1831","0"
"28495","13727560","1977923","12558964","12558964","12558964","12558964","12558964","12558964","12812374","6768730","0","4078662","0","0","0","2704160","2077454","6579300","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1831","1440"
"28496","14908744","2505557","16760368","12888965","16750190","16742470","8028296","13080693","12812374","6768730","0","4078662","0","0","0","2638367","2077454","6579300","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1831","2160"
"28497","2780810","3951255","6996479","3508637","6733311","3497885","3497885","6001612","12812374","6768730","0","4078662","0","0","0","2638111","2077454","6579300","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1832","0"
"28498","13727560","3695263","12558964","12558964","12558964","12558964","12558964","12558964","12812374","6768730","0","4078662","0","0","0","2704160","2077454","6579300","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1832","1440"
"28499","14908744","2505557","16760368","12888965","16750190","16742470","8028296","13080693","12812374","6768730","0","4078662","0","0","0","2638367","2077454","6579300","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1832","2160"
"28500","5866895","5790420","262165","922687","12216678","10245279","10111368","2639751","0","12825594","0","8221616","3156808","8414611","70975","8242642","1466980","0","20","0.1","0","13.604","0","0","0","0","0","0","0","0","0","0","0","1833","1440"
"28501","5866895","5790420","262165","922687","12216678","10245279","10111368","2639751","0","12825594","0","8221616","3156808","7366035","262692","8242642","1466980","0","20","0.1","0","13.604","0","0","0","0","0","0","0","0","0","0","0","1833","2870"
"28502","3380467","6123404","526350","2696782","2894165","2696781","4540031","4342647","13884370","1786959","920332","1054490","4210252","31491","3229305","221251","18766","3355443","20000","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1834","0"
"28503","11632400","9816008","4940414","10404044","13083552","9471639","8097956","9217198","4292923073","12028038","856856","5131379","4210252","94474","1718887","221251","17998","5066061","20000","0.001363636","0","5.6","0","0","0","0","0","0","0","0","0","0","0","1834","840"
"28504","15970898","7316095","5483480","13748622","14537899","14143134","14077339","13220997","16755604","10005382","858401","3823754","4210252","24634","396346","221251","17742","6381921","10000","0","0","6","0","0","0","0","0","0","0","0","0","0","0","1834","1440"
"28505","12627041","10654400","3496043","13482635","12883265","15452029","16767368","14789733","14667200","12028038","856856","5131359","4210252","37445","598630","221251","17998","5066061","20000","0.0012","0","4","0","0","0","0","0","0","0","0","0","0","0","1834","2040"
"28506","6462657","7633565","3100254","11563851","12620090","15385722","16766595","14658145","13884370","9073782","856084","3947595","4210252","40514","928628","221251","18254","4605510","20000","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1834","2280"
"28509","3380467","6123404","1710379","2830166","4145785","3683696","5990015","4342647","14471621","9008246","856084","3947609","4210252","95237","2179183","221251","18254","4605510","20000","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1834","600"
"28510","3380467","6123404","0","3025748","3947627","3947627","4342647","4342647","13884370","1918287","854796","1054491","4210252","31492","3163512","221251","18510","3355443","20000","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1834","2870"
"28511","7174302","7040682","2066","1317161","2042179","2306639","1449524","856349","0","0","0","0","0","1778958","1382949","1512203","0","6974058","10923.1","0.01","0","14","0","0","0","0","0","0","0","0","0","0","0","1835","660"
"28512","10393500","8747659","530477","6828358","10440527","15567201","13262924","5713977","0","0","0","0","0","1647374","1382949","1512203","0","6974058","7961.55","0.01","0","14","0","0","0","0","0","0","0","0","0","0","0","1835","720"
"28513","13678490","10585964","13562111","16771240","16772778","16773559","16774328","11247742","0","0","0","0","0","1581582","1382949","1512203","0","6974058","5000","0.01","0","14","0","0","0","0","0","0","0","0","0","0","0","1835","780"
"28514","13549470","9474200","8430014","14998184","15917222","15192982","14666383","10658434","16225069","0","0","0","0","1581582","1382949","1512203","0","6974058","11000","0.022","0","8","0","0","0","0","0","0","0","0","0","0","0","1835","960"
"28515","13485730","8755127","5074323","13881769","15390884","14139264","13283189","10265990","16293949","0","0","0","0","1581582","1382949","1512203","0","6974058","15000","0.03","0","4","0","0","0","0","0","0","0","0","0","0","0","1835","1080"
"28516","13288352","8755127","5074323","13881769","15390884","14139264","13283189","10265990","16762994","0","0","0","0","1581582","1382949","1512203","0","6974058","25000","0.05","0","4","0","0","0","0","0","0","0","0","0","0","0","1835","1440"
"28517","13485730","8755127","5074323","13881769","15390884","14139264","13283189","10265990","16427080","0","0","0","0","1254151","1382949","1512203","0","6974058","25000","0.05","0","4","0","0","0","0","0","0","0","0","0","0","0","1835","1800"
"28518","12757126","9603229","7029589","15118191","16104562","15581792","13275991","8874324","16225069","0","0","0","0","1123331","1382949","1512203","0","6974058","25000","0.05","0","6.285714","0","0","0","0","0","0","0","0","0","0","0","1835","2040"
"28519","12292722","10255754","8529191","16095044","16754766","16762185","13270849","7879727","0","0","0","0","0","992512","1382949","1512203","0","6974058","25000","0.05","0","8","0","0","0","0","0","0","0","0","0","0","0","1835","2220"
"28520","9733511","7957392","2886172","7547426","9715752","13003075","13791316","4466215","0","0","0","0","0","1123841","1382949","1512203","0","6974058","17961.54","0.08","0","14","0","0","0","0","0","0","0","0","0","0","0","1835","2280"
"28521","7174302","7040682","2066","1317161","2042179","2306639","1449524","856349","0","0","0","0","0","1320963","1382949","1512203","0","6974058","10923.08","0.01","0","14","0","0","0","0","0","0","0","0","0","0","0","1835","2340"
"28522","7169434","7040682","2065","1053728","1317677","1515055","1253167","527122","0","0","0","0","0","2963472","1382949","1512203","0","6974058","1000","0.01","0","14","0","0","0","0","0","0","0","0","0","0","0","1835","2870"
"28588","8557216","6054282","131351","2959461","8939888","8941417","8431037","3356511","0","8945081","0","5788290","2893135","6251928","526376","0","0","0","27310.35","0.1231034","0","0","0","0","0","0","0","0","0","0","0","0","0","1850","660"
"28589","8623523","6317710","131607","3156585","8809588","9139825","8694208","3488355","0","8616372","0","5591167","2893136","6186648","592168","0","0","0","27517.24","0.1251724","0","0","0","0","0","0","0","0","0","0","0","0","0","1850","720"
"28590","8623779","6383501","66071","3353709","8744825","9338491","8957122","3488356","0","8287405","0","5327994","2892881","6055575","592424","0","0","0","26890.8","0.1980747","0","0","0","0","0","0","0","0","0","0","0","0","0","1850","780"
"28591","9282473","7763085","1050","2569060","7705520","11916001","11916001","4146546","0","4472942","0","2960718","2695001","5007508","921901","0","0","0","20000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1850","1440"
"28592","8623523","6317710","131351","3353709","8939888","8941417","8431037","3488355","0","8945338","0","5788547","2893135","6251928","526376","0","0","0","27272.73","0.1227273","0","0","0","0","0","0","0","0","0","0","0","0","0","1850","2220"
"28593","8158596","3880801","262165","922687","6973114","5537951","5537951","1973822","0","12825594","0","8221616","3156808","7365788","262692","0","0","0","25000","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","1850","2870"
"28594","7174302","4803711","2066","1317161","2042179","2306639","1449524","856349","0","2172209","0","779","0","1778958","1382949","1512203","0","6974058","10923.1","0.1","0.4","4","0","0","0","0","0","0","0","0","0","0","0","1851","660"
"28595","10393500","7629173","530477","6828358","10440527","15567201","13262924","5713969","0","9405051","0","5521976","0","1647374","1382949","1512203","0","6974058","7961.55","0.0575","0.2","4","0","0","0","0","0","0","0","0","0","0","0","1851","720"
"28596","13678490","10585964","11704506","16771240","16772778","16773559","16774328","11247742","0","16769479","0","11175015","0","1581582","1382949","1512203","0","6974058","5000","0.015","0","4","0","0","0","0","0","0","0","0","0","0","0","1851","780"
"28597","14141602","9934750","7700130","14998184","15917222","15192982","14666383","10658434","16225069","14144968","0","5454869","0","1581582","1382949","1512203","0","6974058","11000","0.018","0.35","4.2","0","0","0","0","0","0","0","0","0","0","0","1851","960"
"28598","14537896","9544385","5074323","13881769","15390884","14139264","13283189","10265990","16293949","14144968","0","5454869","0","1581582","1382949","1512203","0","6974058","15000","0.02","0.3375","3","0","0","0","0","0","0","0","0","0","0","0","1851","1080"
"28599","13946021","10201796","3499159","9686750","12050903","14220245","14219731","9023147","16762994","14144968","0","5454869","0","1581582","1382949","1512203","0","6974058","25000","0.15","0.3","3","0","0","0","0","0","0","0","0","0","0","0","1851","1440"
"28600","14537896","9544385","3499159","9686750","12050903","14220245","14219731","9023147","16427080","14144968","0","5454869","0","1254151","1382949","1512203","0","6974058","25000","0.15","0.33","3","0","0","0","0","0","0","0","0","0","0","0","1851","1800"
"28601","13217417","9931937","6307927","13282950","14729352","15654021","13677439","8350820","16225069","14144968","0","5454869","0","1123331","1382949","1512203","0","6974058","25000","0.15","0.35","3","0","0","0","0","0","0","0","0","0","0","0","1851","2040"
"28602","12292722","10255754","8529191","16095044","16754766","16762185","13270849","7879727","0","14385423","0","5767936","0","992512","1382949","1512203","0","6974058","25000","0.15","0.35","3","0","0","0","0","0","0","0","0","0","0","0","1851","2220"
"28603","9733511","7957392","2886163","7547426","9715752","13003075","13791316","4466215","0","9591320","0","8335384","0","1123841","1382949","1512203","0","6974058","17961.54","0.125","0.35","3","0","0","0","0","0","0","0","0","0","0","0","1851","2280"
"28604","7174302","5724823","2066","1317161","2042179","2306639","1449524","856349","0","2172209","0","779","0","1320963","1382949","1512203","0","6974058","10923.08","0.1","0.35","3","0","0","0","0","0","0","0","0","0","0","0","1851","2340"
"28605","7169434","5724823","2065","1053728","1317677","1515055","1253167","527122","0","1448488","0","0","0","2963472","1382949","1512203","0","6974058","1000","0.01","0.5","4","0","0","0","0","0","0","0","0","0","0","0","1851","2870"
"28606","11973030","6839705","10122085","5853829","5327242","4471682","4471682","4471682","11927551","1786959","920332","1054490","4275052","5325914","1383464","221251","18766","3355443","10000","0","0","5","0","0","0","0","0","0","0","0","0","0","0","1852","0"
"28607","11973030","8946855","10185828","5853829","5327242","4471682","4471682","3155821","11774332","2301462","4866938","2696265","4275052","5325914","1383464","225358","17742","6381921","10000","0","0.5","5","0","0","0","0","0","0","0","0","0","0","0","1852","1440"
"28608","9734859","5653437","852049","0","0","0","0","0","0","2890874","0","5932","16777215","0","0","5987230","3288975","0","20000","0","0","4.5","0","0","0","0","0","0","0","0","0","0","0","1853","1440"
"28609","10512947","10391950","3554646","9402046","11508697","12952998","12359572","9788787","16772021","11311462","10385522","4002701","3230282","23635","598630","997205","1583677","6579300","54230.77","0.3","0.5277778","6","0","0","0","0","0","0","0","0","0","0","0","1800","2040"
"28611","9336423","7962515","2434381","5725594","8152731","9993360","6576532","3353444","15722463","8547421","5459013","2231118","5390963","40835","2441585","997205","1583677","6381921","55000","0.157143","0.4305556","4.5","0","0","0","0","0","0","0","0","0","0","0","1800","470"
