Id,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4_0,Unknown4_1,Unknown4_2,Unknown4_3,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12
"3007","AQKingdom","887","668","772","5695","0","0","0","115","0","0","0","0","0","0","0"
"3008","HonorsStand","315","170","607","4843","0","0","0","201","0","44","326","105","407","0","0"
"3009","RazorfenKraul","214","140","607","5518","0","0","0","273","528","0","0","0","0","0","0"
"3010","TwilightBaseCamp","434","231","261","2739","0","0","0","100","151","254","411","321","483","0","0"
"3016","","0","0","181","1231","0","0","0","0","0","0","0","0","0","0","0"
"3017","DireforgeHill","270","173","606","5022","4990","0","0","303","197","0","0","0","0","0","0"
"3018","ArchimondesVengeance","270","300","606","5623","5622","0","0","320","5","147","408","202","496","0","0"
"3019","ArchimondesVengeance","270","300","606","5622","5623","0","0","320","5","0","0","0","0","0","0"
"3020","ArchimondesVengeance","270","300","606","5033","5622","5623","0","320","5","0","0","0","0","0","0"
"3022","DireforgeHill","270","173","683","5022","4990","0","0","303","197","0","0","0","0","0","0"
"3023","TheRegrowth","441","319","683","5020","4861","5019","0","52","253","311","263","375","397","0","0"
"3024","ArchimondesVengeance","270","300","683","5623","5622","0","0","320","5","147","408","202","496","0","0"
"3025","ArchimondesVengeance","270","300","683","5622","5623","0","0","320","5","0","0","0","0","0","0"
"3026","ArchimondesVengeance","270","300","683","5033","5622","5623","0","320","5","0","0","0","0","0","0"
"3027","GilneasPuzzle","1002","668","684","4706","0","0","0","0","0","0","0","0","0","0","0"
"3028","GilneasCity","282","263","545","4755","0","0","0","483","210","264","546","415","695","0","0"
"3029","","0","0","17","5496","0","0","0","0","0","208","626","262","703","0","0"
"3030","","0","0","29","5650","0","0","0","0","0","391","131","468","273","0","0"
"3031","","0","0","29","5651","0","0","0","0","0","318","104","360","192","0","0"
"3032","","0","0","29","5677","0","0","0","0","0","343","680","382","791","0","0"
"3033","","0","0","27","805","0","0","0","0","0","312","879","365","954","0","0"
"3034","","0","0","27","5098","0","0","0","0","0","346","610","395","661","0","0"
"3035","","0","0","23","4067","0","0","0","0","0","176","164","214","204","0","0"
"3036","","0","0","30","63","0","0","0","0","0","545","301","589","351","0","0"
"3037","","0","0","30","64","0","0","0","0","0","562","396","601","439","0","0"
"3038","","0","0","30","5174","0","0","0","0","0","617","229","647","280","0","0"
"3039","","0","0","26","1887","0","0","0","0","0","417","221","463","277","0","0"
"3040","","0","0","26","1885","0","0","0","0","0","365","292","414","346","0","0"
"3041","","0","0","26","3317","0","0","0","0","0","501","750","568","830","0","0"
"3042","","0","0","26","5323","0","0","0","0","0","280","631","330","689","0","0"
"3043","","0","0","35","839","0","0","0","0","0","329","97","437","221","0","0"
"3044","","0","0","35","837","0","0","0","0","0","49","175","133","282","0","0"
"3045","","0","0","35","5391","0","0","0","0","0","483","682","529","738","0","0"
"3046","","0","0","36","98","0","0","0","0","0","158","179","200","232","0","0"
"3047","","0","0","36","5325","0","0","0","0","0","218","571","262","663","0","0"
"3048","","0","0","36","96","0","0","0","0","0","272","676","335","737","0","0"
"3049","","0","0","684","5434","0","0","0","0","0","96","566","172","633","0","0"
"3050","","0","0","684","5443","0","0","0","0","0","207","503","254","549","0","0"
"3051","","0","0","684","4817","0","0","0","0","0","270","229","370","323","0","0"
"3052","","0","0","684","5714","0","0","0","0","0","562","580","628","684","0","0"
"3055","","0","0","28","5628","0","0","0","0","0","425","356","478","444","0","0"
"3056","","0","0","28","5615","0","0","0","0","0","230","329","295","498","0","0"
"3057","","0","0","28","5629","0","0","0","0","0","318","681","372","760","0","0"
"3058","","0","0","28","1443","0","0","0","0","0","261","322","316","381","0","0"
"3059","","0","0","21","239","0","0","0","0","0","76","502","121","554","0","0"
"3060","","0","0","37","3357","0","0","0","0","0","177","89","229","138","0","0"
"3061","","0","0","37","126","0","0","0","0","0","181","389","218","433","0","0"
"3062","","0","0","37","301","0","0","0","0","0","186","132","261","217","0","0"
"3063","","0","0","37","1740","0","0","0","0","0","186","511","246","598","0","0"
"3064","","0","0","38","1978","0","0","0","0","0","540","743","596","830","0","0"
"3065","","0","0","38","5460","0","0","0","0","0","235","551","329","632","0","0"
"3066","","0","0","673","5408","0","0","0","0","0","231","522","299","594","0","0"
"3067","","0","0","673","1578","0","0","0","0","0","284","350","385","393","0","0"
"3068","","0","0","673","312","0","0","0","0","0","405","332","449","377","0","0"
"3069","","0","0","20","796","0","0","0","0","0","147","815","240","947","0","0"
"3070","","0","0","20","4921","0","0","0","0","0","429","498","466","535","0","0"
"3071","","0","0","20","4919","0","0","0","0","0","378","634","411","668","0","0"
"3072","","0","0","20","4917","0","0","0","0","0","279","270","347","335","0","0"
"3073","","0","0","700","5667","0","0","0","0","0","532","401","575","447","0","0"
"3074","","0","0","700","5474","0","0","0","0","0","574","302","630","397","0","0"
"3075","","0","0","700","5584","0","0","0","0","0","560","440","603","490","0","0"
"3076","","0","0","770","5667","0","0","0","0","0","532","401","575","447","0","0"
"3077","","0","0","770","5474","0","0","0","0","0","574","302","630","397","0","0"
"3078","","0","0","770","5584","0","0","0","0","0","560","440","603","490","0","0"
"3079","","0","0","614","4976","0","0","0","0","0","490","555","562","643","0","0"
"3080","","0","0","614","4975","0","0","0","0","0","338","581","391","647","0","0"
"3081","","0","0","614","5100","0","0","0","0","0","174","394","264","465","0","0"
"3082","","0","0","614","5107","0","0","0","0","0","90","468","150","535","0","0"
"3083","","0","0","610","5057","0","0","0","0","0","207","516","267","591","0","0"
"3084","","0","0","615","4969","0","0","0","0","0","376","445","427","500","0","0"
"3085","","0","0","615","4970","0","0","0","0","0","434","453","489","521","0","0"
"3088","","0","0","22","3197","0","0","0","0","0","542","380","603","454","0","0"
"3089","","0","0","22","196","0","0","0","0","0","537","495","603","562","0","0"
"3090","","0","0","39","5289","0","0","0","0","0","474","664","545","738","0","0"
"3091","","0","0","39","1581","0","0","0","0","0","462","402","510","482","0","0"
"3092","","0","0","40","1039","0","0","0","0","0","135","91","239","166","0","0"
"3093","","0","0","40","1038","0","0","0","0","0","284","758","349","835","0","0"
"3094","","0","0","43","2797","0","0","0","0","0","71","89","136","182","0","0"
"3095","","0","0","43","2897","0","0","0","0","0","197","59","276","165","0","0"
"3096","","0","0","43","4647","0","0","0","0","0","74","53","110","85","0","0"
"3097","","0","0","43","4691","0","0","0","0","0","258","339","303","434","0","0"
"3098","","0","0","43","4645","0","0","0","0","0","131","162","171","211","0","0"
"3099","","0","0","43","425","0","0","0","0","0","290","517","318","549","0","0"
"3100","","0","0","43","435","0","0","0","0","0","508","785","571","924","0","0"
"3101","","0","0","43","2358","0","0","0","0","0","268","782","313","875","0","0"
"3102","","0","0","43","432","0","0","0","0","0","486","746","524","781","0","0"
"3103","","0","0","43","3177","0","0","0","0","0","526","709","569","749","0","0"
"3104","","0","0","43","1703","0","0","0","0","0","571","652","614","721","0","0"
"3105","","0","0","43","417","0","0","0","0","0","397","221","438","290","0","0"
"3106","","0","0","181","4814","0","0","0","0","0","58","663","118","749","0","0"
"3107","","0","0","181","4801","0","0","0","0","0","56","537","107","587","0","0"
"3108","","0","0","181","4825","0","0","0","0","0","142","404","182","445","0","0"
"3109","","0","0","181","4830","0","0","0","0","0","420","281","459","312","0","0"
"3110","","0","0","181","4828","0","0","0","0","0","481","495","520","536","0","0"
"3111","","0","0","181","3137","0","0","0","0","0","456","89","506","134","0","0"
"3112","","0","0","181","4744","0","0","0","0","0","438","174","495","273","0","0"
"3113","","0","0","11","718","0","0","0","0","0","424","368","473","455","0","0"
"3114","","0","0","11","720","0","0","0","0","0","578","737","621","819","0","0"
"3115","","0","0","11","5117","0","0","0","0","0","67","597","131","649","0","0"
"3116","","0","0","42","448","0","0","0","0","0","483","429","532","507","0","0"
"3117","","0","0","42","450","0","0","0","0","0","529","359","562","395","0","0"
"3118","","0","0","42","4697","0","0","0","0","0","393","360","433","413","0","0"
"3119","","0","0","42","4648","0","0","0","0","0","282","422","307","449","0","0"
"3120","","0","0","42","4663","0","0","0","0","0","196","504","241","549","0","0"
"3121","","0","0","101","2100","0","0","0","0","0","375","249","434","322","0","0"
"3122","","0","0","101","2405","0","0","0","0","0","155","364","221","416","0","0"
"3123","","0","0","101","4803","0","0","0","0","0","158","422","214","476","0","0"
"3124","","0","0","101","4925","0","0","0","0","0","196","687","238","727","0","0"
"3125","","0","0","101","2657","0","0","0","0","0","564","602","630","671","0","0"
"3126","","0","0","4","2979","0","0","0","0","0","188","422","214","452","0","0"
"3127","","0","0","4","374","0","0","0","0","0","47","559","96","597","0","0"
"3128","","0","0","4","375","0","0","0","0","0","142","569","210","609","0","0"
"3129","","0","0","141","501","0","0","0","0","0","359","529","393","561","0","0"
"3130","","0","0","141","504","0","0","0","0","0","142","455","182","487","0","0"
"3131","","0","0","141","497","0","0","0","0","0","153","543","194","579","0","0"
"3132","","0","0","141","503","0","0","0","0","0","254","577","294","615","0","0"
"3133","","0","0","141","499","0","0","0","0","0","127","303","170","356","0","0"
"3134","","0","0","141","498","0","0","0","0","0","419","286","456","337","0","0"
"3135","","0","0","182","1997","0","0","0","0","0","304","332","370","380","0","0"
"3136","","0","0","182","5645","0","0","0","0","0","176","402","243","473","0","0"
"3137","","0","0","182","5676","0","0","0","0","0","43","538","111","586","0","0"
"3138","","0","0","182","5649","0","0","0","0","0","404","430","440","477","0","0"
"3139","","0","0","121","5065","0","0","0","0","0","347","555","386","588","0","0"
"3140","","0","0","121","5003","0","0","0","0","0","298","493","336","535","0","0"
"3141","","0","0","121","5009","0","0","0","0","0","363","766","398","809","0","0"
"3142","","0","0","121","5002","0","0","0","0","0","92","385","143","432","0","0"
"3143","","0","0","121","1114","0","0","0","0","0","48","359","84","423","0","0"
"3144","","0","0","121","5706","0","0","0","0","0","450","635","515","775","0","0"
"3145","","0","0","121","5024","0","0","0","0","0","104","503","156","559","0","0"
"3146","","0","0","121","5504","0","0","0","0","0","38","567","115","702","0","0"
"3147","","0","0","121","1111","0","0","0","0","0","41","491","93","542","0","0"
"3148","","0","0","121","5010","0","0","0","0","0","286","855","349","907","0","0"
"3149","","0","0","121","1106","0","0","0","0","0","474","511","526","561","0","0"
"3150","","0","0","606","5016","0","0","0","0","0","193","83","247","152","0","0"
"3151","","0","0","606","4989","0","0","0","0","0","203","161","263","225","0","0"
"3152","","0","0","606","4990","0","0","0","0","0","247","409","322","477","0","0"
"3153","","0","0","606","5045","0","0","0","0","0","0","0","0","0","0","0"
"3154","","0","0","606","4994","0","0","0","0","0","358","854","440","930","0","0"
"3155","","0","0","606","4996","0","0","0","0","0","290","883","360","969","0","0"
"3156","","0","0","606","5039","0","0","0","0","0","474","430","576","544","0","0"
"3157","","0","0","606","4995","0","0","0","0","0","270","732","340","819","0","0"
"3158","","0","0","683","5016","0","0","0","0","0","193","83","247","152","0","0"
"3159","","0","0","683","5014","0","0","0","0","0","233","75","336","158","0","0"
"3160","","0","0","683","4989","0","0","0","0","0","203","161","263","225","0","0"
"3161","","0","0","683","4990","0","0","0","0","0","247","409","322","477","0","0"
"3162","","0","0","683","5045","0","0","0","0","0","511","557","591","649","0","0"
"3163","","0","0","683","4994","0","0","0","0","0","358","854","440","930","0","0"
"3164","","0","0","683","4996","0","0","0","0","0","290","883","360","969","0","0"
"3165","","0","0","683","5039","0","0","0","0","0","474","430","576","544","0","0"
"3166","","0","0","683","4995","0","0","0","0","0","270","732","340","819","0","0"
"3167","","0","0","9","221","0","0","0","0","0","479","430","551","488","0","0"
"3168","","0","0","9","4835","0","0","0","0","0","95","474","158","522","0","0"
"3169","","0","0","9","4878","0","0","0","0","0","490","510","564","563","0","0"
"3170","","0","0","261","3099","0","0","0","0","0","459","243","527","316","0","0"
"3171","","0","0","261","3098","0","0","0","0","0","191","299","251","368","0","0"
"3172","","0","0","261","3446","0","0","0","0","0","81","663","121","727","0","0"
"3173","","0","0","261","3426","0","0","0","0","0","123","682","177","752","0","0"
"3174","","0","0","261","3454","0","0","0","0","0","573","337","627","427","0","0"
