Id,Unknown0,Unknown1,Unknown2,Unknown3_0,Unknown3_1,Unknown3_2,Unknown4_0,Unknown4_1,Unknown4_2,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown14,Unknown15
"6096","0","300","8704","0","0","1","0","0","1","5520","19481","0","0","750","3335","19","19","0","0"
"6097","0","300","532","0","0","0","0","0","0","5521","16147","0","0","750","1824","-1","34","36318","0"
"6098","0","300","516","0","0","0","0","0","0","5522","19463","0","0","750","1501","2","34","45820","0"
"6099","4294966296","1000","533","0","0","0","0","0","0","5523","23295","0","0","750","3349","-1","19","41518","0"
"6100","0","300","516","0","0","0","0","0","0","5524","5700","0","0","750","3336","19","19","22230","0"
"6101","0","300","516","0","0","0","0","0","0","5525","19251","0","0","750","3338","22","34","0","0"
"6102","0","300","516","0","0","0","0","0","0","5526","19251","0","0","750","3338","21","34","0","0"
"6103","0","300","8708","0","0","0","0","0","0","5527","17576","0","0","750","3339","19","19","0","0"
"6104","0","300","8708","0","0","0","0","0","0","5528","17576","0","0","750","3339","19","19","0","0"
"6105","0","300","516","0","0","0","0","0","0","5529","19630","0","0","750","224","2","19","0","0"
"6106","0","300","8708","0","0","0","0","0","0.6","5530","19327","0","0","750","3299","21","19","0","0"
"6107","0","300","8708","0","0","0","0","0","0.6","5531","19327","0","0","750","3299","22","19","0","0"
"6108","0","300","8708","0","0","0","0","0","0","5532","20216","0","0","750","2903","-1","34","42132","0"
"6109","0","300","512","0","0","0","0","0","0","5533","19630","0","0","750","13","-1","34","0","0"
"6110","0","300","8708","0","0","2","0","0","2","5534","19481","0","0","750","3340","19","19","0","0"
"6111","0","300","512","0","0","0","0","0","0","5535","23033","0","0","750","3536","-1","34","45820","0"
"6112","0","300","516","0","0","0","0","0","0","5536","7076","0","0","750","0","-1","34","42656","0"
"6113","0","300","516","0","0","0","0","0","0","5537","17240","0","0","750","224","-1","19","0","0"
"6114","0","300","516","0","0","0","0","0","0","5538","19717","0","0","750","3270","34","34","0","0"
"6116","0","300","516","0","0","0","0","0","0","5539","18586","0","0","750","3273","19","19","0","0"
"6117","0","300","516","0","0","0","0","0","0","5538","19717","0","0","750","3269","-1","34","0","0"
"6118","0","300","516","0","0","0","0","0","0","5540","19620","0","0","750","20","-1","34","0","0"
"6119","0","300","66048","0","0","4","0","0","4","5541","19739","0","0","750","0","19","19","0","0"
"6120","0","300","516","0","0","0","0","0","0","5542","16705","0","0","750","2825","1","34","0","0"
"6121","0","300","516","0","0","0","1","0","0","5543","14793","0","0","750","13","1","19","0","0"
"6122","0","300","516","0","0","0","0","0","0","5544","3686","0","0","750","13","-1","34","18189","0"
"6123","0","300","516","0","0","0","0","0","0","5545","19497","0","0","750","1361","-1","34","42988","0"
"6124","0","300","516","0","0","0","0","0","0","5546","19494","0","0","750","62","-1","34","0","0"
"6125","0","300","516","0","0","0","0","0","0","5547","23378","0","0","750","1481","-1","0","17263","0"
"6126","0","300","516","0","0","0","0","0","0","5548","20491","0","0","750","0","17","34","0","0"
"6127","0","300","512","0","0","0","0","0","0","5549","14861","0","0","750","224","22","2","0","0"
"6128","0","300","513","0","0","0","0","0","0","5550","20395","0","0","1000","0","-1","34","48009","0"
"6129","0","300","516","0","0","0","0","0","0","5551","19790","0","0","750","3047","38","19","0","0"
"6130","0","300","516","0","0","0","0","0","0","5552","8905","0","0","750","3359","-2","19","0","0"
"6131","0","300","516","0.5","0","0","0","0","0","5553","19370","0","0","750","0","34","34","3015","0"
"6132","0","300","516","0","0","0","0","0","0","5554","20832","0","0","750","0","34","34","41001","0"
"6133","100","300","516","0","0","0","0","0","0","5555","6747","0","0","750","38","-1","34","49368","0"
"6134","0","300","8708","0","0","0","0","0","0","5556","19818","0","0","750","38","-1","34","48823","0"
"6135","0","300","532","0","0","0","0","0","0","5557","20721","0","0","750","38","22","19","0","0"
"6137","0","300","516","0","0","0","0","0","0","5556","19289","0","0","750","38","1","34","0","0"
"6138","0","300","516","0","0","0","0","0","0","5559","19476","0","0","750","0","38","34","0","0"
"6139","0","300","516","0","0","0","0","0","0","5559","23178","0","0","750","0","34","34","0","0"
"6142","0","300","516","0","0","0","0","0","0","5561","19875","0","0","750","2922","38","19","0","0"
"6143","0","300","516","0","0","0","0","0","0","5339","18619","0","0","750","3290","-1","34","0","0"
"6144","0","300","516","0","0","0","0","0","0","5562","6631","0","0","750","2899","-1","19","0","0"
"6145","0","300","8708","0","0","0","0","0","0","5563","19327","0","0","750","3298","38","34","0","0"
"6146","0","300","8708","0","0","0","0","0","1","5564","19992","0","0","750","3352","37","19","0","0"
"6148","0","300","8708","0","0","0","0","0","0","5565","19251","0","0","750","3233","34","19","0","0"
"6149","0","300","516","0","0","0","0","0","0","5566","24338","0","0","750","0","19","19","0","0"
"6151","0","300","516","0","0","6","0","0","0","5567","19780","0","0","750","3015","-1","34","40696","0"
"6152","0","300","516","0","0","0","0","0","0","5568","19633","0","0","750","224","20","19","0","0"
"6153","0","300","516","0","0","0","0","0","0","5569","6532","0","0","750","0","-1","34","3228","0"
"6154","0","300","516","0","0","0","0","0","0","5570","19867","0","0","750","0","-1","34","0","0"
"6155","0","300","516","0","0","0","0","0","0","5571","6027","0","0","750","0","-1","34","3228","0"
"6156","0","300","516","0","0","0","0","0","0","5572","6432","0","0","750","1221","19","34","3012","0"
"6157","0","300","516","0","0","0","0","0","0","5573","15842","0","0","750","0","-1","34","0","0"
"6158","0","300","516","0","0","0","0","0","0","5574","8905","0","0","750","3030","1","19","0","0"
"6160","0","300","516","0","0","0","0","0","0","5576","405","0","0","750","3137","21","34","10816","0"
"6161","0","300","517","0","0","0","0","0","0","4997","19879","0","0","750","3356","19","19","13549","0"
"6162","0","300","516","0","0","0","0","0","0","3388","16147","0","0","750","2969","-1","34","0","0"
"6163","0","300","516","0","0","0","0","0","0","3388","12991","0","0","750","2968","-1","34","0","0"
"6164","2000","300","516","0","0","0","-1","0","0","5577","3304","0","0","100","0","-1","34","3087","0"
"6165","0","300","516","0","0","0","0","0","0","5578","19879","0","0","750","39","-1","34","0","0"
"6166","2000","300","516","0","0","0","-1","0","0","5579","15360","0","0","100","0","-1","34","3087","0"
"6167","0","300","516","0","0","1.5","0","0","0","5580","227","0","0","750","0","19","34","0","0"
"6168","0","300","516","0","0","0","0","0","0","5581","21457","0","0","750","0","-1","34","48992","0"
"6169","0","300","516","0","0","0","0","0","0","5582","8905","0","0","750","3357","-2","34","24128","0"
"6170","0","300","16900","0","0","0","0","0","0","5583","8905","0","0","750","3357","-2","34","24128","0"
"6171","0","300","16900","0","0","0","0","0","0","5584","8905","0","0","750","3358","-2","34","24128","0"
"6172","0","300","516","0","0","0","0","0","0","5585","192","0","0","750","0","-1","34","0","0"
"6173","0","300","516","0","0","0","0","0","0","5586","18619","0","0","750","3278","-1","34","48952","0"
"6174","0","300","516","0","0","0","0","0","0","5587","4885","0","0","750","0","-1","34","0","0"
"6175","0","300","516","0","0","0","0","0","0","5588","3752","0","0","750","361","-1","17","0","0"
"6177","0","300","16900","0","0","0","0","0","0","5590","4194","0","0","750","3331","19","19","23381","0"
"6182","0","300","16900","0","0","0","0","0","0","5590","17955","0","0","750","3331","-1","34","0","0"
"6183","0","300","516","0","0","0","0","0","0","5590","4194","0","0","750","3307","-1","34","0","0"
"6184","0","300","516","0","0","0","0","0","0","5590","17955","0","0","750","3307","-1","34","0","0"
"6185","0","300","532","0","0","0","0","0","0","5591","21471","0","0","750","0","-1","34","43972","0"
"6186","0","300","516","0","0","0","0","0","0","5592","17576","0","0","750","2784","-1","34","0","0"
"6187","0","300","516","0","0","0","0","0","0","5592","2042","0","0","750","2784","19","19","23381","0"
"6188","0","300","516","0","20","5","0","0","0","5593","3212","0","0","750","36","18","20","3011","0"
"6189","100","300","516","0","0","0","0","0","0","5594","20261","0","0","750","1141","22","19","3011","0"
"6191","0","300","516","0","0","0","0","0","0","5595","17955","0","0","750","541","34","34","0","0"
"6192","0","300","516","0","0","0","0","0","0","5595","4194","0","0","750","541","34","34","0","0"
"6193","0","300","16900","0","0","0","0","0","0","5590","4194","0","0","750","3131","-1","34","0","0"
"6194","0","300","16900","0","0","0","0","0","0","5590","17955","0","0","750","3131","-1","34","0","0"
"6195","0","300","516","0","0","0","0","0","0","5596","19951","0","0","750","3363","34","34","0","0"
"6197","0","300","516","0","0","0","0","0","0","5596","19951","0","0","750","3364","34","34","0","0"
"6198","0","300","516","0","0","0","0","0","0","5597","9028","0","0","750","0","-1","34","3014","0"
"6199","0","300","516","0","0","0","0","0","0","5597","22930","0","0","750","0","-1","34","0","0"
"6200","0","300","516","0","0","0","3","0","0","5598","4810","0","0","750","3030","34","19","0","0"
"6201","0","300","516","0","0","0","-3","0","0","5598","4810","0","0","750","3030","34","12","0","0"
"6202","0","300","516","0","0","0","2.12","2.12","0","5598","4810","0","0","750","3030","34","19","0","0"
"6203","0","300","516","0","0","0","2.12","-2.12","0","5598","4810","0","0","750","3030","34","19","0","0"
"6204","0","300","516","0","0","0","-2.12","2.121","0","5598","4810","0","0","750","3030","34","19","0","0"
"6205","0","300","516","0","0","0","-2.12","-2.12","0","5598","4810","0","0","750","3030","34","19","0","0"
"6206","0","300","516","0","0","0","0","-3","0","5598","4810","0","0","750","3030","34","19","0","0"
"6207","0","300","516","0","0","0","0","3","0","5598","4810","0","0","750","3030","34","19","0","0"
"6208","0","300","516","0","0","0","0","0","0","5599","4328","0","0","750","0","-1","34","0","0"
"6210","0","300","516","0","0","0","0","0","0","5599","19966","0","0","750","0","-1","34","0","0"
"6211","0","300","516","0","0","0","0","0","0","5600","18936","0","0","750","0","-1","34","0","0"
"6212","0","300","516","0","0","0","0","0","0","5600","9721","0","0","750","0","-1","34","0","0"
"6213","0","300","516","0","0","0","3","0","0","5601","4810","0","0","750","3030","34","19","0","0"
"6214","0","300","516","0","0","0","-3","0","0","5601","4810","0","0","750","3030","34","12","0","0"
"6215","0","300","516","0","0","0","2.12","2.12","0","5601","4810","0","0","750","3030","34","19","0","0"
"6216","0","300","516","0","0","0","2.12","-2.12","0","5601","4810","0","0","750","3030","34","19","0","0"
"6217","0","300","516","0","0","0","-2.12","2.121","0","5601","4810","0","0","750","3030","34","19","0","0"
"6218","0","300","516","0","0","0","-2.12","-2.12","0","5601","4810","0","0","750","3030","34","19","0","0"
"6219","0","300","516","0","0","0","0","-3","0","5601","4810","0","0","750","3030","34","19","0","0"
"6220","0","300","516","0","0","0","0","3","0","5601","4810","0","0","750","3030","34","19","0","0"
"6221","0","300","516","0","0","0","0","0","0","5602","19476","0","0","750","3365","-1","34","0","0"
"6222","0","300","516","0","0","0","0","0","0","5602","18623","0","0","750","3365","-1","34","0","0"
"6223","0","300","516","0","0","0","0","0","0","5603","19925","0","0","750","3030","16","19","0","0"
"6224","0","300","516","0","0","0","0","0","0","5604","8991","0","0","750","3367","1","34","32409","0"
"6225","0","300","516","0","0","0","0","0","0","5605","8991","0","0","750","3368","2","34","32409","0"
"6227","0","300","516","0","0","0","0","0","0","5607","19327","0","0","750","3369","2","34","0","0"
"6228","0","300","516","0","0","0","0","0","0","5608","19989","0","0","750","0","-1","34","0","0"
"6229","0","300","516","0","0","0","0","0","0","5607","19327","0","0","750","3370","2","34","0","0"
"6230","0","300","516","0","0","0","0","0","0","5607","19327","0","0","750","3371","2","34","0","0"
"6231","0","300","516","0","0","0","0","0","0","5607","19327","0","0","750","3372","2","34","0","0"
"6232","0","300","516","0","0","0","0","0","0","5607","19327","0","0","750","3373","2","34","0","0"
"6233","0","300","516","0","0","0","0","0","0","5607","19327","0","0","750","3374","-1","34","0","0"
"6234","0","300","516","0","0","0","0","0","0","5607","19327","0","0","750","3375","-1","34","0","0"
"6235","0","300","516","0","0","0","0","0","0","5607","19327","0","0","750","3376","-1","34","0","0"
"6236","0","300","516","0","0","0","0","0","0","5609","19251","0","0","750","3381","2","19","0","0"
"6237","0","300","516","0","0","0","0","0","0","5610","19999","0","0","750","13","21","19","0","0"
"6238","0","300","516","0","0","0","0","0","0","5611","20004","0","0","750","3495","19","19","42925","0"
"6239","0","300","516","0","0","0","0","0","0","5612","19497","0","0","750","2955","-1","19","0","0"
"6240","0","300","16896","0","0","0","0","0","0","5613","19643","0","0","750","3382","-1","34","0","0"
"6241","0","300","512","0","0","0","-2","0","0","5614","21305","0","0","0","0","19","19","0","0"
"6242","0","300","516","0","0","0","0","0","0","5615","15089","0","0","750","13","-1","34","0","0"
"6244","1200","0","516","0","1","0","0","0","1","5616","12027","0","0","750","0","38","34","27194","0"
"6245","0","300","516","0","0","0","0","0","0","5617","15089","0","0","750","13","-1","34","0","0"
"6246","0","300","516","0","0","0","0","0","0","5618","22793","0","0","750","3383","34","19","0","0"
"6247","0","300","516","0","0","0","0","0","0","5619","19818","0","0","750","0","-1","34","0","0"
"6248","0","300","516","0","0","0","0","0","0","5619","13064","0","0","750","0","-1","34","0","0"
"6249","0","300","516","0","0","0","0","0","0","5620","19476","0","0","750","3384","-1","34","0","0"
"6250","0","300","516","0","0","0","0","0","0","5620","18623","0","0","750","3384","-1","34","0","0"
"6251","0","300","516","0","0","0","0","0","0","5621","19818","0","0","750","0","-1","34","0","0"
"6252","0","300","516","0","0","0","0","0","0","5621","13064","0","0","750","0","-1","34","0","0"
"6253","0","300","516","0","0","0","0","0","0","5622","8905","0","0","750","2953","1","19","0","0"
"6254","0","300","516","0","0","0","0","0","0","5623","18586","0","0","750","3272","-1","19","48932","0"
"6255","0","300","516","0","0","0","0","0","0","5624","18936","0","0","750","0","21","34","0","0"
"6256","0","300","516","0","0","0","0","0","0","5624","9721","0","0","750","0","21","34","0","0"
"6257","100","300","516","0","0","0","0","0","0","5625","20053","0","0","750","3224","21","34","12976","0"
"6258","0","300","516","0","0","20","0","0","0","5626","20176","0","0","750","2764","19","19","0","0"
"6259","0","300","516","0","0","0","0","0","0","5627","18623","0","0","750","1141","-1","34","42238","0"
